var,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,subject
18,0.42871777272727274,0.4380507727272727,0.5607575454545455,0.4737933181818182,0.4968091818181819,0.5035921818181819,0.43738186363636367,0.5382796363636364,0.4768482727272727,0.4496003636363636,0.6500394545454545,0.5258555454545455,0.5068275,0.4049705909090909,0.5236296818181818,0.48831186363636364,0.35952318181818177,0.3799913636363636,0.5481938636363637,0.4526754545454545,7
19,0.4335828181818182,0.4290269090909091,0.5844243636363636,0.49987077272727276,0.49377086363636363,0.5075823636363637,0.4468627727272727,0.5753802272727273,0.4662690454545455,0.4473696818181818,0.6694906363636364,0.5588554545454545,0.5217207727272728,0.4138545454545454,0.5219401363636363,0.4852747727272728,0.3599355909090909,0.3704313181818182,0.5221712272727272,0.4488354090909091,7
20,0.43768118181818183,0.4167193181818182,0.5974616363636363,0.5215675454545454,0.49537309090909093,0.5072862727272727,0.44554322727272727,0.5980015000000001,0.5063017727272728,0.44527504545454544,0.6855160454545455,0.5840017272727273,0.5362766363636364,0.4288499545454545,0.5126394545454546,0.48180463636363646,0.3605819545454546,0.36211868181818185,0.5008508181818182,0.4479550454545454,7
21,0.4389393181818182,0.40280790909090913,0.6042108636363636,0.5363089999999999,0.5031600454545455,0.5026878636363636,0.4407378181818182,0.6034240000000001,0.5651199545454546,0.4437611818181817,0.6980072727272728,0.5970715,0.5503953181818181,0.4455370454545454,0.502143909090909,0.4779858181818182,0.36141127272727275,0.3584824545454546,0.48735472727272733,0.4388445,7
22,0.4358758181818181,0.3879945909090909,0.613150409090909,0.5471484545454546,0.5117624545454544,0.49655900000000003,0.4396831363636363,0.5983095,0.5927853636363636,0.4450585,0.7034918181818182,0.6007611818181819,0.5678962727272727,0.4595799090909092,0.4827448181818182,0.4747034545454546,0.35977181818181814,0.3626948636363636,0.486306909090909,0.42021963636363635,7
23,0.4312382727272727,0.37548545454545446,0.6219313636363637,0.5590640909090909,0.518093909090909,0.4899285454545455,0.44750990909090915,0.5924235454545455,0.6068955454545455,0.44679877272727275,0.705824,0.6038739090909091,0.5816110909090908,0.46864063636363634,0.4572922272727272,0.4742383181818182,0.3562267727272727,0.36958968181818186,0.49679554545454546,0.4083427272727273,7
24,0.4269215,0.36573154545454545,0.6279658636363636,0.5716547727272727,0.5235392727272727,0.4856246363636364,0.4591403636363637,0.5795911818181818,0.6156649090909091,0.4471911363636364,0.705190590909091,0.5981811363636365,0.594615409090909,0.4741600454545455,0.42919804545454543,0.4743397727272727,0.35168618181818184,0.3759389545454545,0.5134187272727273,0.4214681363636364,7
25,0.4213151818181818,0.3587878636363636,0.6322910454545454,0.5848453636363637,0.5309840454545454,0.4804726818181818,0.4710701363636364,0.5565078636363636,0.6275076818181818,0.4499890909090909,0.7026539090909091,0.5929802272727271,0.6063535,0.4762493181818182,0.4043409545454546,0.474992909090909,0.3478654545454546,0.3818716363636363,0.529136909090909,0.44933363636363644,7
26,0.41071672727272734,0.35157836363636363,0.6369425,0.593004590909091,0.5377552272727273,0.474631409090909,0.47843700000000006,0.5367477272727272,0.6521508636363635,0.4569724090909091,0.6976988181818182,0.5885532272727272,0.615765,0.4766695,0.38759359090909096,0.4737506818181819,0.3444220909090909,0.3863755,0.5413208636363637,0.4799647727272727,7
27,0.4011309090909091,0.3456708636363636,0.6429900454545454,0.5949111363636364,0.5438748636363636,0.4757672272727273,0.472759590909091,0.5293212727272727,0.6823933181818181,0.4669052272727273,0.6951571363636363,0.5835619999999999,0.6201848181818181,0.47347745454545453,0.3734553181818182,0.47020345454545454,0.3453465454545454,0.38969054545454546,0.5492397272727273,0.5034278181818183,7
28,0.392687,0.34223681818181817,0.6523607727272727,0.5972399090909091,0.5478453181818181,0.48048031818181824,0.46802800000000006,0.5101659090909091,0.7190625909090909,0.4849125000000001,0.6978082727272726,0.5775767727272727,0.6205733181818183,0.4731652727272727,0.3611452727272727,0.46565777272727277,0.3507179090909091,0.3921309090909091,0.5533401818181818,0.510119,7
29,0.3859559090909091,0.3379671363636364,0.6627917727272726,0.6012884090909091,0.5509025909090908,0.48027063636363637,0.46243654545454543,0.4803327272727273,0.7579689545454544,0.5062905,0.6969477727272728,0.5763275454545453,0.6208205454545455,0.46960727272727276,0.3497681363636364,0.46336027272727276,0.35927818181818183,0.3948580909090909,0.5499283181818181,0.510825681818182,7
30,0.38432768181818183,0.3378872727272727,0.6730692272727272,0.6075488636363636,0.5580116363636363,0.48196636363636364,0.45213845454545454,0.4600875909090909,0.7839447727272726,0.5238656818181817,0.6985672272727274,0.5705653181818182,0.6205925,0.46533372727272726,0.34075381818181816,0.4646785,0.3682527727272728,0.39835563636363636,0.5477574545454545,0.5118285454545455,7
31,0.38614236363636356,0.3436493181818182,0.6833847727272726,0.6139920909090909,0.5656465454545455,0.4842050000000001,0.4479423636363637,0.4490095454545454,0.7870537272727272,0.5419959545454545,0.6979498181818182,0.568513909090909,0.6221215,0.46302299999999996,0.3411723181818182,0.4674724545454545,0.37433490909090905,0.4001786363636364,0.5454114545454546,0.5081604090909091,7
32,0.3912454545454545,0.3510825454545454,0.6924899545454545,0.6194063181818181,0.5732493636363636,0.48736568181818185,0.45325509090909094,0.44512127272727264,0.7769928636363637,0.5525612272727273,0.6928530909090909,0.5611430454545454,0.6249937727272727,0.46000549999999996,0.3501704090909091,0.47447227272727277,0.38254604545454546,0.4021129545454546,0.5411610454545455,0.5051065454545455,7
33,0.3991337272727273,0.35844077272727276,0.6982574545454545,0.6237942727272727,0.5809105454545455,0.49488072727272736,0.46245645454545453,0.45977922727272724,0.7584664545454546,0.5619223636363635,0.6867944545454545,0.5417444545454545,0.6298406363636364,0.46132618181818186,0.36528768181818183,0.48817350000000004,0.3942017272727273,0.4062211818181818,0.5329109545454545,0.5083117727272727,7
34,0.4109839090909091,0.3638460909090909,0.7016746363636364,0.6292731818181818,0.5868213636363637,0.5050086363636364,0.4756344545454545,0.4666598181818182,0.7461048181818183,0.574184090909091,0.6804628181818182,0.5294155,0.6414082272727273,0.46781218181818185,0.3807515000000001,0.5058733636363636,0.410068,0.4129243636363636,0.5257429545454545,0.5094614090909091,7
35,0.4219977272727272,0.3700661363636364,0.7028712272727272,0.6313754545454544,0.5937787272727273,0.515776409090909,0.4981392272727272,0.47993104545454546,0.7497581818181818,0.591086409090909,0.6747305909090909,0.5210885909090909,0.6522706818181818,0.48070077272727274,0.39442750000000004,0.5246930909090909,0.4285685454545454,0.4207046818181818,0.5194279545454545,0.5012066363636363,7
36,0.4304520454545455,0.3754805909090909,0.7039033636363636,0.6286381818181819,0.5991456818181818,0.5273545909090909,0.5249133636363637,0.5137163181818182,0.7545881363636364,0.6096112727272728,0.6649010909090909,0.5204151818181818,0.6583785,0.4963874545454545,0.4087632272727273,0.5418965909090909,0.447866409090909,0.4289296363636364,0.5134791363636364,0.49117672727272726,7
37,0.43608077272727264,0.37845695454545447,0.7062133636363637,0.6247624090909091,0.6047848636363635,0.537799181818182,0.5517612727272727,0.5351600909090909,0.7566831363636364,0.6301404090909091,0.6585527727272728,0.5391990454545454,0.6640961363636364,0.50917,0.4250135454545455,0.5584934545454545,0.47196895454545457,0.4331727727272727,0.5061063636363636,0.48696259090909083,7
38,0.4365925454545454,0.37865840909090903,0.708896590909091,0.6229323636363637,0.6122582272727273,0.546953909090909,0.5726215909090908,0.5356400000000001,0.7589249090909091,0.6555778636363636,0.6569207727272728,0.5610230454545455,0.6642833181818182,0.5188877272727273,0.44047113636363633,0.5724421363636363,0.4975241363636364,0.4393740909090909,0.49942236363636355,0.4917831363636363,7
39,0.43287840909090913,0.37588150000000004,0.7109481363636363,0.6210586818181818,0.6267007272727272,0.5553024999999999,0.5828308636363637,0.5357690454545454,0.7614444545454546,0.6820040454545454,0.6544249090909091,0.5785769090909092,0.6610701363636364,0.5227937272727272,0.4507377272727272,0.5813347272727272,0.5204139999999999,0.44745959090909093,0.49414713636363644,0.4974742272727272,7
40,0.4299613181818182,0.37217340909090907,0.713043,0.6177227727272727,0.6442254545454545,0.5636358181818182,0.583446590909091,0.5230775909090909,0.7728443181818182,0.7056342727272727,0.6537623181818182,0.5847106363636363,0.6581744545454545,0.5220939545454546,0.4540505454545455,0.5874055,0.5374414090909091,0.45738049999999997,0.4918503181818182,0.4934021818181819,7
41,0.4265261818181818,0.36876577272727273,0.7151711818181818,0.6127029545454545,0.6611300454545455,0.5721232727272728,0.5786881818181818,0.5159785454545455,0.791259090909091,0.7273891818181819,0.6508946818181818,0.5900791363636363,0.6528882272727273,0.5216189090909091,0.4539192727272727,0.5925092272727274,0.5505077727272727,0.46815354545454546,0.4886579090909091,0.4812108181818182,7
42,0.4228160454545455,0.36943559090909095,0.714182090909091,0.6035604545454546,0.6732935454545455,0.577431090909091,0.5710910909090909,0.5205674545454545,0.8117985454545454,0.7449456363636364,0.6457740000000001,0.5915176818181818,0.6496325454545454,0.5196146818181818,0.45076218181818173,0.5983923636363637,0.5574600000000001,0.4806517727272727,0.4849842272727273,0.4605389545454545,7
43,0.4205669545454545,0.37428918181818177,0.7076985909090909,0.592527909090909,0.680855,0.5804516363636364,0.5623697727272727,0.5343946818181817,0.8440113636363636,0.756856,0.63959,0.5890000909090909,0.6474037272727272,0.5140863636363636,0.4439719090909091,0.6026579090909091,0.5611300454545454,0.4927918636363636,0.48097218181818185,0.43918822727272727,7
44,0.4198548636363637,0.3796133181818182,0.6948065454545455,0.5784744090909091,0.6850609090909091,0.5821210909090909,0.5589365454545454,0.5371510454545454,0.8662041818181818,0.7618412272727272,0.6329776818181818,0.5852117727272728,0.6414028181818182,0.5122880909090909,0.4267079545454545,0.6050761818181818,0.5589768636363637,0.5054146363636363,0.4813213636363635,0.42606754545454545,7
45,0.41971054545454545,0.38293027272727276,0.6783905,0.5617431818181818,0.6875068636363637,0.583347,0.5505243181818182,0.5258150909090908,0.8837095454545454,0.7611637272727272,0.6246131363636364,0.5758045454545455,0.6339037272727273,0.5176621818181819,0.4066697727272728,0.6091887727272728,0.5541215454545455,0.5165382272727272,0.4859135909090909,0.4173759090909091,7
46,0.4234885,0.3874798181818181,0.659761090909091,0.5479294545454546,0.6898775454545454,0.5838592272727273,0.5504538181818182,0.5408518636363636,0.8811962727272729,0.7597256363636364,0.6080340000000001,0.5667212272727273,0.6313632727272727,0.5303485454545455,0.38775218181818183,0.6137304545454545,0.5522075454545454,0.5249457727272728,0.4933858636363636,0.42153618181818175,7
47,0.42929754545454546,0.39373136363636363,0.6417559090909091,0.536569409090909,0.6915615,0.5841671363636363,0.5477153636363636,0.5427365909090909,0.8788936818181817,0.7586534545454546,0.5884219545454545,0.5642180909090909,0.6351965454545454,0.5486184090909092,0.37364386363636365,0.6161933636363636,0.5504971818181819,0.5302367727272728,0.5009648181818183,0.43746327272727276,7
48,0.4363107727272727,0.40288859090909096,0.6254365909090909,0.522832,0.6917427272727272,0.5836493636363637,0.5415429545454544,0.5374994545454546,0.8736910454545455,0.7567512272727273,0.5712379999999999,0.5637945,0.6364655454545455,0.5647895909090908,0.3624259090909091,0.6132478181818182,0.5473021363636363,0.5333235,0.5105437727272727,0.45225950000000004,7
49,0.44539745454545454,0.41363113636363635,0.6095563181818182,0.5088155454545454,0.6876975909090909,0.5821756363636363,0.5325788181818182,0.5217276818181817,0.8662131363636363,0.7514531363636363,0.5587787272727274,0.5536179545454546,0.6332345454545454,0.5684835909090908,0.3534897727272727,0.6058454090909091,0.5391571818181818,0.5329090454545454,0.5214346363636363,0.46710395454545456,7
50,0.45691190909090906,0.4261368181818182,0.5921861363636365,0.49720627272727275,0.6822941818181817,0.577527409090909,0.5212539545454545,0.49676481818181817,0.8511622727272727,0.7454185454545454,0.546207409090909,0.5452452727272727,0.6332728181818182,0.5607667727272727,0.34778449999999994,0.5977017727272727,0.5301402272727274,0.5301306818181819,0.5313698181818182,0.4854429090909091,7
51,0.47013354545454544,0.4387075000000001,0.5719123181818182,0.48887040909090906,0.6755080909090909,0.5718752272727272,0.507775409090909,0.5006404090909091,0.8366457272727275,0.7454536363636364,0.5310450909090909,0.5465918636363636,0.635830409090909,0.5531442727272726,0.34540754545454544,0.5934443181818181,0.5212459545454546,0.5273744545454544,0.540419,0.49628195454545454,7
52,0.48097081818181814,0.45027490909090906,0.5493649545454546,0.48026636363636366,0.6700792727272727,0.5651123181818181,0.494233,0.4949737727272727,0.8304634090909091,0.7451513636363636,0.5167085,0.5431759545454546,0.6374315909090909,0.5515908636363637,0.3481517727272727,0.5926942272727272,0.5125001818181818,0.5245744999999999,0.5466490909090909,0.49542372727272727,7
53,0.4877633636363637,0.4621730909090909,0.5256657272727273,0.47077522727272725,0.6679505909090908,0.5567954545454545,0.4816015,0.49566468181818185,0.8284571363636363,0.7334309999999999,0.5032128636363636,0.539920909090909,0.6428151818181818,0.559301,0.36067136363636365,0.5926892727272728,0.5037702272727274,0.519339590909091,0.5518864545454545,0.4790914545454545,7
54,0.4925169090909091,0.47289722727272726,0.5016763181818181,0.4602709545454545,0.6653935000000001,0.5486152727272726,0.47791227272727277,0.4937094090909091,0.8166259545454544,0.7201986818181818,0.5009081363636363,0.5370001818181819,0.6465607727272727,0.5642146818181819,0.3762556818181818,0.5917890454545454,0.49321718181818175,0.5120750000000001,0.5523790454545454,0.4565761363636363,7
55,0.49561636363636363,0.48031459090909095,0.47780922727272723,0.4494742727272727,0.6615732727272727,0.5402781363636364,0.4679493636363637,0.4915886363636363,0.8127402272727271,0.7127695454545454,0.5013659545454545,0.5341376363636363,0.6427543636363636,0.5647383181818182,0.38917813636363635,0.5912890454545454,0.48140554545454545,0.5040050454545455,0.546865909090909,0.4443836363636364,7
56,0.49855040909090903,0.4845937727272727,0.45395854545454545,0.44173686363636366,0.6588471363636363,0.5293698636363635,0.46636831818181823,0.49690577272727277,0.8103335454545455,0.7080213636363637,0.5033371363636363,0.5249145,0.6343561363636363,0.5596828636363635,0.39947781818181827,0.5935922272727272,0.47195618181818183,0.4976929090909092,0.5410466363636364,0.4345602727272727,7
57,0.5039733181818182,0.48742227272727273,0.43257122727272723,0.4371939545454545,0.6580926818181818,0.5197775909090909,0.45860927272727275,0.5044027272727273,0.8079077272727273,0.7022715909090909,0.5064311363636363,0.511725590909091,0.6262675454545454,0.5495094545454545,0.40676945454545455,0.5977317272727273,0.46822477272727264,0.492925,0.537874590909091,0.43812399999999996,7
58,0.511710909090909,0.4919903636363636,0.41613177272727275,0.43330272727272723,0.6566468181818181,0.509617409090909,0.4570802727272727,0.495014,0.8016675454545455,0.6900426818181817,0.5150777272727273,0.5110658636363636,0.6200457727272727,0.5429120000000001,0.41152881818181813,0.6024224090909092,0.46829163636363635,0.4863343636363637,0.5376250454545454,0.4502194090909091,7
59,0.52043,0.4976453181818182,0.4048189545454546,0.4284008181818182,0.6536004090909091,0.49864427272727274,0.43880572727272726,0.49554472727272725,0.7977075909090908,0.6743328636363636,0.5297355454545454,0.5085554545454546,0.6125507727272727,0.5387051818181818,0.41464763636363633,0.6066811818181819,0.46827286363636367,0.48006759090909096,0.5409394090909091,0.4630528181818182,7
60,0.5275439545454546,0.5038856363636364,0.397691909090909,0.42495177272727275,0.6512210454545455,0.48889677272727267,0.4331316363636364,0.49197659090909085,0.7922869090909092,0.6565630909090908,0.543155,0.5083266363636364,0.6082698636363636,0.534384,0.4155085454545454,0.6099249090909091,0.4671224545454546,0.47770381818181823,0.5445384545454545,0.4804801363636363,7
61,0.5327275454545455,0.5103612272727271,0.3939564090909091,0.4224002727272727,0.6457605,0.48001272727272726,0.42462140909090906,0.48314695454545453,0.7857178636363636,0.6326388181818181,0.5466740454545455,0.5048905,0.6078113181818181,0.5328628181818182,0.4213664545454545,0.6109395454545454,0.46628859090909086,0.47813872727272727,0.5478643181818181,0.5015586818181819,7
62,0.5367498636363637,0.5150302272727274,0.3927951363636364,0.42094490909090915,0.6361846363636364,0.47295727272727267,0.42243468181818183,0.4829098181818182,0.7777148181818181,0.6037572272727272,0.5447711818181817,0.5033445454545455,0.6108275,0.5241310454545455,0.43367072727272726,0.6105362272727273,0.4647058636363637,0.47433963636363635,0.5527715454545454,0.5201420909090908,7
63,0.5413714090909091,0.5193239545454545,0.39206004545454554,0.42005981818181815,0.6291689090909091,0.46542063636363634,0.4161195,0.4834786363636363,0.77014,0.577066409090909,0.5402284090909091,0.5002999090909092,0.612368909090909,0.5121993181818182,0.4423961818181818,0.610654,0.4579881363636364,0.46827972727272726,0.5621085909090908,0.5389354545454546,7
64,0.5441939090909091,0.5207328636363635,0.3931647272727272,0.4206915909090909,0.6203354999999999,0.46029436363636367,0.41082918181818184,0.47901831818181817,0.7646716818181819,0.556411,0.5381176363636363,0.49841209090909094,0.6056577727272727,0.503795590909091,0.45127709090909085,0.6085004545454545,0.45234936363636363,0.46446959090909096,0.571611,0.5497830909090908,7
65,0.5498844090909091,0.5207355,0.39682590909090903,0.4235052727272728,0.6122151818181819,0.45467195454545456,0.4068850909090909,0.48020540909090903,0.763072818181818,0.5421765,0.5324885454545454,0.5012450454545454,0.5936578636363636,0.5002206363636363,0.45823945454545445,0.6026784999999999,0.4482968636363637,0.4623912727272727,0.5785138181818182,0.5558727727272728,7
66,0.5584321818181818,0.5156472727272727,0.4040597727272727,0.4289807272727273,0.6082353636363635,0.4463338181818183,0.39931749999999994,0.4839386363636363,0.7644147272727272,0.5304222727272727,0.5269023181818181,0.509430909090909,0.5801152727272727,0.49552977272727267,0.46095677272727265,0.592023409090909,0.4375977272727273,0.4626085909090909,0.5811194545454546,0.5529616363636363,7
67,0.5695933636363637,0.5060728636363636,0.4135914090909091,0.43641472727272723,0.6030281818181819,0.43548045454545453,0.3918883636363636,0.4772633636363637,0.7733074090909091,0.5192492727272727,0.5294931818181818,0.520637,0.5718673181818181,0.4925171363636364,0.45724245454545454,0.5794444545454546,0.43323027272727277,0.4630232272727273,0.5814255909090909,0.5461496363636364,7
68,0.5788523636363636,0.49980618181818187,0.4241266818181818,0.44715886363636365,0.597720909090909,0.4252313636363637,0.3812418181818182,0.4701972272727274,0.7751326818181818,0.5096787727272727,0.5378192727272727,0.5398807727272726,0.5648179545454546,0.49086922727272736,0.44963572727272727,0.5672735454545454,0.43092459090909097,0.46079013636363636,0.5778468636363636,0.5462827727272727,7
69,0.5857774999999998,0.4962225454545454,0.43616418181818184,0.4599774545454546,0.5925174090909091,0.4184197727272728,0.37854454545454547,0.47350077272727276,0.7702551363636365,0.5015133181818181,0.5487770454545455,0.555341590909091,0.5572624090909091,0.4899845454545454,0.44099640909090904,0.5536374545454545,0.4236927727272727,0.45799700000000004,0.5709590454545455,0.5415993636363636,7
70,0.5927063181818182,0.5010440454545454,0.44876227272727276,0.47399618181818187,0.5820835454545454,0.4105550909090909,0.38097813636363637,0.46904109090909096,0.759663,0.49301350000000005,0.5557536363636364,0.557144,0.5479350000000001,0.4889290909090909,0.43674972727272726,0.5381374545454546,0.41803131818181816,0.45468718181818185,0.5675009090909091,0.5437043636363637,7
71,0.5941841363636364,0.5118665454545455,0.46112299999999995,0.4890195,0.5671662272727271,0.40076940909090913,0.3773120909090909,0.4531168636363636,0.7443300909090909,0.48653440909090906,0.5574649545454546,0.549368409090909,0.5346507272727272,0.4837477727272727,0.4388928181818182,0.522509409090909,0.4149104545454545,0.44931295454545456,0.5670695,0.5369199545454545,7
72,0.5844661363636364,0.5228758636363637,0.4728469090909091,0.5029973181818181,0.5484663181818181,0.3911257727272728,0.36686095454545453,0.4422427272727273,0.7298270454545455,0.47928445454545454,0.5475604545454547,0.5276185909090909,0.5215513636363636,0.47503472727272733,0.447642,0.5102959545454544,0.4126777272727273,0.4390765,0.5687936818181819,0.5315172727272727,7
73,0.5665545454545455,0.5294605000000001,0.48301059090909093,0.5167332727272727,0.5309066363636363,0.38923863636363637,0.3638005909090909,0.42069399999999996,0.7081755909090908,0.4743713636363636,0.5346204999999999,0.5028087727272728,0.5089519545454546,0.4633445909090909,0.45574822727272724,0.502867,0.41586304545454544,0.42886727272727276,0.5703624090909092,0.5288426363636363,7
74,0.5474484090909091,0.5295004545454545,0.4913831818181818,0.5289295454545454,0.5168979545454545,0.3929806818181818,0.35914731818181816,0.40462781818181814,0.6853982272727273,0.4713822272727272,0.5195591363636363,0.47760095454545454,0.4962722727272727,0.45526040909090904,0.4592155909090909,0.49936600000000003,0.41828818181818184,0.4220279545454545,0.5703788636363636,0.5351699545454545,7
75,0.5346975454545455,0.5281315,0.4988357272727272,0.5403092727272727,0.5049475454545453,0.4004461818181818,0.36111763636363636,0.4087257727272727,0.6559533636363636,0.4756326818181818,0.5093276818181818,0.4593413181818182,0.482936,0.4470009545454546,0.4597446363636364,0.499514,0.41862254545454547,0.4175654545454546,0.5663137727272727,0.5275135909090909,7
76,0.5236269545454546,0.5225628181818183,0.5050566363636364,0.5503685454545454,0.49660109090909094,0.40635277272727266,0.35802140909090907,0.4152971363636364,0.6336544090909091,0.47703690909090907,0.5036725454545454,0.44186427272727274,0.47119654545454537,0.43958159090909094,0.45829254545454545,0.5006394090909091,0.41870377272727277,0.41221804545454543,0.5594367727272727,0.5167050909090909,7
77,0.5080292272727273,0.5134239545454545,0.509197090909091,0.5588330909090908,0.4945941363636364,0.41131309090909096,0.35037986363636364,0.42505822727272724,0.617542,0.4737172272727273,0.5044019090909091,0.43861286363636365,0.460955,0.4335556818181818,0.45886495454545456,0.505913909090909,0.4174402272727273,0.40493172727272725,0.5514094545454546,0.5042370454545454,7
78,0.49022904545454543,0.5063488181818181,0.5122399545454546,0.5675273181818181,0.4934302272727273,0.41747754545454546,0.3350096818181818,0.42821645454545454,0.600788,0.47008236363636363,0.5122019545454546,0.4505653181818181,0.45497054545454546,0.43451413636363634,0.46100413636363635,0.5137011363636363,0.4110060909090909,0.3998398636363637,0.5415634090909092,0.496131,7
79,0.4764961818181818,0.49977154545454555,0.5147806818181818,0.5780826363636364,0.49398809090909096,0.42124404545454547,0.32876472727272726,0.4299675,0.5681903181818182,0.46514304545454543,0.5137587272727273,0.4662892727272728,0.4538848181818182,0.4374859545454545,0.4621340454545455,0.5209173636363638,0.39741818181818184,0.3967319090909091,0.5329349545454545,0.48369509090909085,7
80,0.46260363636363633,0.49156368181818183,0.5186595909090909,0.5888737727272727,0.4904209090909091,0.4202503181818181,0.33477477272727274,0.42983063636363633,0.5380264090909092,0.457915,0.5092076818181819,0.47523768181818177,0.45728572727272726,0.4375742272727273,0.4648368636363637,0.5255501363636363,0.37628754545454546,0.3932255909090909,0.5254975,0.47290050000000006,7
81,0.4465002272727273,0.48068504545454543,0.5244439545454546,0.5970874545454545,0.4854471818181818,0.4234361818181818,0.3495025454545455,0.4313783636363636,0.5276470454545454,0.4516514090909092,0.5012431818181818,0.4799182727272727,0.4646328181818182,0.43730695454545454,0.4686355909090909,0.5290605454545454,0.36004777272727273,0.38834904545454546,0.5228839545454544,0.47175904545454544,7
82,0.4327557727272727,0.47029154545454543,0.5307845454545455,0.6011960000000001,0.4753501363636364,0.42761327272727273,0.37130840909090906,0.4405206363636364,0.5175026363636364,0.44483527272727275,0.48843022727272734,0.4719251363636364,0.46621745454545455,0.4417331818181818,0.46278163636363634,0.5327369545454546,0.34800318181818185,0.38308318181818185,0.5174637727272727,0.4877849090909091,7
83,0.42603959090909094,0.4573891363636364,0.5369292272727272,0.5973306818181819,0.4594974090909091,0.42976868181818184,0.3886353181818181,0.43942449999999994,0.5100925000000001,0.4384360909090909,0.4720451818181818,0.4523115,0.46019463636363633,0.43986009090909095,0.4562361363636363,0.5366055454545454,0.34434486363636363,0.3829931363636363,0.5136302272727272,0.5029355,7
84,0.42886590909090905,0.4463748181818181,0.5425329545454546,0.5861825454545455,0.4437347727272728,0.42632977272727274,0.40564218181818185,0.44279959090909093,0.5039755000000001,0.4326153181818182,0.4573303181818182,0.43403772727272727,0.4494735454545455,0.4354113181818182,0.4585708636363637,0.5416542727272726,0.3408967727272727,0.38916445454545456,0.5077328181818181,0.5152650909090909,7
85,0.43515845454545454,0.43874595454545456,0.5463388636363637,0.5704465000000001,0.434039,0.4217043636363636,0.41126409090909094,0.4424358636363636,0.4936546818181819,0.43128263636363634,0.4498495,0.41878249999999995,0.43309836363636367,0.4265473636363636,0.4740235000000001,0.5495466363636363,0.3450065454545455,0.39885690909090904,0.5033320909090908,0.5243906818181818,7
86,0.4354815,0.43340499999999993,0.5491144545454545,0.5547796818181818,0.4225575454545454,0.420025590909091,0.4210249545454545,0.4279805454545454,0.4831608636363636,0.43226377272727273,0.4497669999999999,0.4134335909090909,0.41018622727272724,0.41655277272727276,0.4961068181818183,0.5583281363636364,0.356397,0.4094308636363637,0.49379536363636367,0.5175286363636364,7
87,0.4267541363636364,0.42754313636363633,0.5491407727272728,0.5432657727272727,0.41136422727272726,0.41966500000000007,0.423389,0.4141316818181818,0.47558204545454547,0.4300490909090908,0.45448527272727274,0.3960687727272727,0.38696772727272727,0.4124974545454546,0.5137068636363636,0.5647311363636364,0.36282850000000005,0.41796909090909085,0.4904193636363636,0.49000972727272735,7
88,0.4180045454545454,0.42303045454545457,0.5449393636363637,0.5373747272727274,0.40183454545454544,0.4190900909090909,0.419402090909091,0.3951211363636363,0.4657881363636363,0.4238753181818182,0.46281095454545457,0.36002581818181817,0.36897259090909096,0.4050571363636364,0.5244795909090908,0.5670956363636364,0.36535850000000003,0.42666277272727265,0.49108354545454547,0.44513681818181816,7
89,0.41095659090909087,0.41941863636363635,0.5374012727272728,0.5294641363636363,0.39406177272727266,0.41572622727272723,0.40217313636363644,0.36939949999999994,0.45955759090909093,0.4149768181818182,0.46961431818181815,0.3340681363636364,0.3656478181818182,0.40271809090909094,0.5178083181818182,0.5599222727272728,0.3467,0.4347604545454545,0.48819854545454544,0.3918728181818182,7
90,0.40371177272727266,0.414941,0.5289053181818182,0.5143696363636363,0.38425095454545455,0.41026081818181814,0.38641349999999997,0.3556915909090909,0.45161118181818183,0.4017673636363637,0.4720086363636364,0.3528203181818182,0.3786457272727273,0.4032566363636364,0.5052388181818182,0.5441040909090908,0.3222578181818182,0.4339966818181818,0.4854781818181818,0.3579884545454545,7
91,0.3958554545454545,0.4085954090909091,0.5210519545454546,0.4946342727272727,0.3730350454545455,0.40228213636363636,0.3521764090909091,0.34546322727272727,0.4416200454545455,0.3854248181818182,0.4653527727272727,0.39052890909090904,0.39489118181818184,0.383016,0.49457536363636373,0.5220023181818182,0.31556390909090903,0.4234546363636364,0.4776611818181818,0.3225455,7
92,0.38688440909090904,0.4052179545454545,0.5159763181818182,0.47509349999999995,0.3670512272727272,0.39129045454545464,0.32932959090909086,0.3215100454545455,0.4498942727272728,0.37442759090909095,0.4496479090909091,0.40574540909090906,0.4028090909090909,0.3914486818181818,0.4835989090909091,0.4949682727272728,0.33202081818181817,0.4086664545454546,0.46193995454545456,0.3012480909090909,7
93,0.37764513636363634,0.39576540909090907,0.5104208636363636,0.4645483181818182,0.3630752727272728,0.3767140909090909,0.3072486818181818,0.29091004545454546,0.47160659090909096,0.3647839090909092,0.43649963636363637,0.40309799999999996,0.39975354545454544,0.3834171363636364,0.4698606818181818,0.4676439545454545,0.3435160454545455,0.39302068181818184,0.4272355909090909,0.314731,7
94,0.36694400000000005,0.3800176363636364,0.4981728181818181,0.4556362727272727,0.35697477272727274,0.3606785454545454,0.29096595454545454,0.2776832727272727,0.49927395454545453,0.36303031818181813,0.436408,0.40725236363636363,0.3843999545454545,0.37654559090909095,0.44647490909090914,0.4396465,0.3473256363636363,0.3725760454545454,0.3857654545454545,0.3382297272727273,7
