AD,nodeID,subjectID,tractID,MD,RD_Avg,MD_Avg,RD,AD_Avg,FA_Avg,FA
0.00106057,25,elmo.2005,lh.cab_PP,0.000674227,0.000507276,0.000729517,0.000481055,0.00117399,0.509159,0.46546800000000005
0.0010842,26,elmo.2005,lh.cab_PP,0.000629036,0.000540607,0.000738869,0.00040145800000000004,0.00113541,0.471632,0.559021
0.0009190060000000001,27,elmo.2005,lh.cab_PP,0.000419736,0.000556664,0.000737263,0.00017010099999999998,0.00109846,0.45109,0.7936489999999999
0.0009962410000000001,28,elmo.2005,lh.cab_PP,0.000539312,0.000616689,0.000777288,0.000310848,0.00109849,0.389276,0.666076
0.0009664669999999999,29,elmo.2005,lh.cab_PP,0.000552125,0.000630489,0.00077845,0.000344954,0.00107437,0.365559,0.6222340000000001
0.00121724,30,elmo.2005,lh.cab_PP,0.000884668,0.000629407,0.000771005,0.000718384,0.0010542,0.357567,0.33005999999999996
0.00105924,31,elmo.2005,lh.cab_PP,0.0008370469999999999,0.000648813,0.00078619,0.000725953,0.00106095,0.35508,0.264745
0.00106853,32,elmo.2005,lh.cab_PP,0.000834488,0.000693868,0.0008327139999999999,0.000717466,0.00111041,0.347398,0.31237800000000004
,33,elmo.2005,lh.cab_PP,,,,,,,
,34,elmo.2005,lh.cab_PP,,,,,,,
0.001209,0,elmo.2008,lh.cab_PP,0.000727801,0.000568523,0.000828132,0.000487201,0.00134735,0.524523,0.526705
0.00107355,1,elmo.2008,lh.cab_PP,0.0008130969999999999,0.00056214,0.000821317,0.0006828730000000001,0.00133967,0.525813,0.293195
0.00104802,2,elmo.2008,lh.cab_PP,0.000765783,0.000574823,0.0008330210000000001,0.000624663,0.00134941,0.5198510000000001,0.332334
0.00118377,3,elmo.2008,lh.cab_PP,0.000931101,0.00059703,0.0008428439999999999,0.000804765,0.00133447,0.50205,0.25229
0.00164013,4,elmo.2008,lh.cab_PP,0.0010609000000000003,0.000643247,0.000872041,0.0007712760000000001,0.00132963,0.46313999999999994,0.45141000000000003
0.00170927,5,elmo.2008,lh.cab_PP,0.00100886,0.000674177,0.000876351,0.000658649,0.0012807,0.416706,0.557991
0.0012412,6,elmo.2008,lh.cab_PP,0.000796939,0.000641883,0.000832653,0.000574807,0.00121419,0.41475500000000004,0.497621
0.00141735,7,elmo.2008,lh.cab_PP,0.000741887,0.000608979,0.0008238089999999999,0.000404158,0.00125347,0.446272,0.675963
0.00159954,8,elmo.2008,lh.cab_PP,0.000784645,0.000563598,0.0008264889999999999,0.000377193,0.00135228,0.500346,0.726493
0.00105575,9,elmo.2008,lh.cab_PP,0.000693774,0.000514314,0.000782954,0.000512783,0.00132025,0.5182899999999999,0.43915
0.00151945,10,elmo.2008,lh.cab_PP,0.0007488919999999999,0.00044508,0.00072374,0.000363611,0.00128107,0.5748479999999999,0.726907
0.00137232,11,elmo.2008,lh.cab_PP,0.000635438,0.000424987,0.000703142,0.000266994,0.00125944,0.590329,0.783679
0.00127417,12,elmo.2008,lh.cab_PP,0.000706409,0.00045006800000000003,0.000718648,0.000422525,0.00125582,0.565902,0.625078
0.00140448,13,elmo.2008,lh.cab_PP,0.0007244010000000001,0.000491656,0.000768974,0.000384358,0.00132362,0.555013,0.683235
0.00157265,14,elmo.2008,lh.cab_PP,0.000774744,0.000500892,0.0008030110000000001,0.000375791,0.00140726,0.5715520000000001,0.726306
0.00153473,15,elmo.2008,lh.cab_PP,0.0008266139999999999,0.0005047340000000001,0.00081599,0.00047255400000000003,0.0014385,0.57408,0.629935
0.00145171,16,elmo.2008,lh.cab_PP,0.000873198,0.000506154,0.000802703,0.000583939,0.0013958,0.568967,0.524079
0.00162604,17,elmo.2008,lh.cab_PP,0.000945051,0.0005230769999999999,0.0008210089999999999,0.000604555,0.00141688,0.5707760000000001,0.561102
0.00170102,18,elmo.2008,lh.cab_PP,0.00098216,0.000570434,0.0008721,0.000622731,0.00147544,0.549722,0.5690189999999999
0.00179475,19,elmo.2008,lh.cab_PP,0.00101105,0.000608542,0.0009261000000000001,0.000619201,0.00156123,0.53933,0.593939
0.00176118,20,elmo.2008,lh.cab_PP,0.000892526,0.000554954,0.00087665,0.00045819999999999997,0.00152005,0.56567,0.696956
0.00158428,21,elmo.2008,lh.cab_PP,0.0008488460000000001,0.000498176,0.00081457,0.00048113,0.00144735,0.588936,0.64094
0.00165426,22,elmo.2008,lh.cab_PP,0.0008095460000000001,0.000495869,0.000794765,0.000387189,0.00139254,0.579773,0.7276199999999999
0.00134668,23,elmo.2008,lh.cab_PP,0.00067424,0.000462988,0.0007286069999999999,0.000338022,0.00125984,0.582774,0.7438640000000001
0.000854277,24,elmo.2008,lh.cab_PP,0.000273154,0.000421426,0.0006710139999999999,-1.74071e-05,0.00117019,0.608888,1.04296
0.00116767,25,elmo.2008,lh.cab_PP,0.000429982,0.00044932800000000003,0.00069232,6.11394e-05,0.00117831,0.573258,0.9457909999999999
0.00121458,26,elmo.2008,lh.cab_PP,0.000603343,0.00049461,0.0007121110000000001,0.000297722,0.00114712,0.517522,0.7124090000000001
0.00101945,27,elmo.2008,lh.cab_PP,0.000642832,0.0005275740000000001,0.0007211580000000001,0.000454523,0.00110832,0.47824300000000003,0.472691
0.00084285,28,elmo.2008,lh.cab_PP,0.000658466,0.000571764,0.0007507410000000001,0.000566274,0.00110869,0.43518900000000005,0.242385
0.000813064,29,elmo.2008,lh.cab_PP,0.000495171,0.000603285,0.000779501,0.00033622400000000004,0.00113193,0.410709,0.522946
0.00103271,30,elmo.2008,lh.cab_PP,0.000823477,0.0006160240000000001,0.000787138,0.0007188610000000001,0.00112936,0.39823200000000003,0.230618
0.00109689,31,elmo.2008,lh.cab_PP,0.000795892,0.000599418,0.0007751889999999999,0.000645396,0.00112673,0.41057,0.317222
,32,elmo.2008,lh.cab_PP,,,,,,,
,33,elmo.2008,lh.cab_PP,,,,,,,
,34,elmo.2008,lh.cab_PP,,,,,,,
0.00152704,0,elmo.2012,lh.cab_PP,0.00090684,0.000643087,0.0009240889999999999,0.000596737,0.00148609,0.506391,0.5474979999999999
0.00130248,1,elmo.2012,lh.cab_PP,0.0008076660000000001,0.000627774,0.000903085,0.00056026,0.00145371,0.512145,0.523085
0.00113604,2,elmo.2012,lh.cab_PP,0.0007333810000000001,0.000615247,0.00088112,0.000532048,0.00141287,0.517991,0.528506
0.00114845,3,elmo.2012,lh.cab_PP,0.0007222530000000001,0.00062091,0.0008650330000000001,0.000509155,0.0013533,0.501495,0.579802
0.00123368,4,elmo.2012,lh.cab_PP,0.000777188,0.000626466,0.000831693,0.000548945,0.00124216,0.445481,0.497151
0.00120081,5,elmo.2012,lh.cab_PP,0.000787083,0.000643271,0.00082362,0.0005802219999999999,0.00118433,0.411768,0.483562
0.00108462,6,elmo.2012,lh.cab_PP,0.0008059930000000001,0.000638645,0.0007940180000000001,0.000666679,0.00110477,0.39948,0.46427799999999997
0.000991069,7,elmo.2012,lh.cab_PP,0.000513324,0.000572579,0.0007394589999999999,0.000274452,0.00107321,0.434645,0.735834
0.00107562,8,elmo.2012,lh.cab_PP,0.0005428280000000001,0.000553786,0.0007340160000000001,0.000276429,0.00109446,0.445238,0.71964
0.00114867,9,elmo.2012,lh.cab_PP,0.000592621,0.0005424480000000001,0.000734429,0.000314594,0.00111837,0.455326,0.686782
0.00107001,10,elmo.2012,lh.cab_PP,0.000486964,0.00052126,0.000719137,0.000195443,0.00111488,0.480286,0.796988
0.00119124,11,elmo.2012,lh.cab_PP,0.00078281,0.0005416290000000001,0.000732491,0.000578594,0.00111421,0.452921,0.440697
0.00130188,12,elmo.2012,lh.cab_PP,0.000767997,0.0005280759999999999,0.0007359589999999999,0.0005010559999999999,0.00115173,0.46919799999999995,0.543092
0.00140121,13,elmo.2012,lh.cab_PP,0.000790193,0.00054183,0.000767729,0.00048468599999999996,0.00121953,0.474026,0.5879989999999999
0.00149355,14,elmo.2012,lh.cab_PP,0.00086681,0.000566577,0.000801768,0.000553441,0.00127216,0.470742,0.559177
0.00137756,15,elmo.2012,lh.cab_PP,0.0008012830000000001,0.000572891,0.000813473,0.000513144,0.00129464,0.47483000000000003,0.561773
0.00124657,16,elmo.2012,lh.cab_PP,0.0007368460000000001,0.000577414,0.0008218810000000001,0.000481984,0.00131081,0.47681599999999996,0.544067
0.00128016,17,elmo.2012,lh.cab_PP,0.0007708060000000001,0.000582894,0.000829376,0.00051613,0.00132233,0.475379,0.5145810000000001
0.00159251,18,elmo.2012,lh.cab_PP,0.000868567,0.000567954,0.000818705,0.000506594,0.0013201999999999999,0.48844499999999996,0.624005
0.00158946,19,elmo.2012,lh.cab_PP,0.000861395,0.000522005,0.000770552,0.000497365,0.00126765,0.511683,0.630958
0.0014393,20,elmo.2012,lh.cab_PP,0.000716962,0.000486428,0.0007297810000000001,0.00035579300000000003,0.00121649,0.531706,0.7143430000000001
0.00132798,21,elmo.2012,lh.cab_PP,0.0006342909999999999,0.000520916,0.0007503160000000001,0.000287448,0.00120913,0.49836899999999995,0.750307
0.00131985,22,elmo.2012,lh.cab_PP,0.000859179,0.000514872,0.000727549,0.000628847,0.00115291,0.494906,0.47566800000000004
0.00126242,23,elmo.2012,lh.cab_PP,0.0009515719999999999,0.000510415,0.000705957,0.000796151,0.00109704,0.488591,0.313131
0.000924492,24,elmo.2012,lh.cab_PP,0.000504244,0.000522769,0.000700627,0.000294119,0.00105634,0.477929,0.694757
0.0008450430000000001,25,elmo.2012,lh.cab_PP,0.000494183,0.000539458,0.00070548,0.000318752,0.00103752,0.467847,0.722533
0.00121685,26,elmo.2012,lh.cab_PP,0.00102387,0.0005952630000000001,0.000754333,0.0009273819999999999,0.00107246,0.411134,0.206035
0.00115093,27,elmo.2012,lh.cab_PP,0.000931143,0.000539898,0.000701023,0.0008212489999999999,0.00102327,0.472238,0.205394
0.00111494,28,elmo.2012,lh.cab_PP,0.00078895,0.000602911,0.0007538169999999999,0.000625957,0.00105562,0.400225,0.345233
0.00103511,29,elmo.2012,lh.cab_PP,0.0008031739999999999,0.0006402000000000001,0.0007789,0.00068721,0.00105629,0.352756,0.259775
0.000989193,30,elmo.2012,lh.cab_PP,0.0007873139999999999,0.000690352,0.000818825,0.000686376,0.00107576,0.31040700000000004,0.265018
0.000933957,31,elmo.2012,lh.cab_PP,0.000796763,0.0007185739999999999,0.0008378410000000001,0.000728166,0.00107637,0.284383,0.193214
0.0009234839999999999,32,elmo.2012,lh.cab_PP,0.000770672,0.0007145830000000001,0.0008318069999999999,0.000694266,0.00106625,0.283379,0.206477
0.00106521,33,elmo.2012,lh.cab_PP,0.000787497,0.000709097,0.000832603,0.000648639,0.00107961,0.291527,0.306765
0.0011786,34,elmo.2012,lh.cab_PP,0.0008467489999999999,0.000704903,0.0008337469999999999,0.000680822,0.00109143,0.299113,0.339446
0.00128094,0,elmo.2005,lh.slft_PP,0.000937276,0.0005691219999999999,0.0008133989999999999,0.0007654469999999999,0.00130195,0.502536,0.310397
0.00150249,1,elmo.2005,lh.slft_PP,0.00096275,0.000558669,0.000811613,0.000692881,0.0013175,0.518749,0.45788
0.00141087,2,elmo.2005,lh.slft_PP,0.0009088589999999999,0.00057294,0.0008189219999999999,0.000657849,0.00131089,0.5070899999999999,0.45853299999999997
0.00114825,3,elmo.2005,lh.slft_PP,0.0009205039999999999,0.000570309,0.0008091060000000001,0.000806627,0.00128671,0.504185,0.24110399999999998
0.00101914,4,elmo.2005,lh.slft_PP,0.0008986980000000001,0.000557742,0.0007962510000000001,0.0008384789999999999,0.00127327,0.510922,0.199201
0.0011174000000000002,5,elmo.2005,lh.slft_PP,0.0008637380000000001,0.0005588009999999999,0.000796939,0.000736905,0.00127322,0.5072800000000001,0.309856
0.00120732,6,elmo.2005,lh.slft_PP,0.00082471,0.000551458,0.000795331,0.000633408,0.00128309,0.517378,0.427461
0.00112888,7,elmo.2005,lh.slft_PP,0.000812204,0.000549857,0.000777731,0.000653866,0.00123348,0.5111899999999999,0.4249
0.00117157,8,elmo.2005,lh.slft_PP,0.000781907,0.00054899,0.000766839,0.000587078,0.00120253,0.504558,0.494829
0.00114632,9,elmo.2005,lh.slft_PP,0.0007293569999999999,0.000541816,0.000751823,0.0005208740000000001,0.00117184,0.49313599999999996,0.530046
0.00119845,10,elmo.2005,lh.slft_PP,0.00073988,0.000521907,0.00073502,0.000510595,0.00116125,0.49241499999999994,0.548231
0.00125083,11,elmo.2005,lh.slft_PP,0.000752497,0.00049593,0.0007244630000000001,0.00050333,0.00118153,0.508355,0.537085
0.00104277,12,elmo.2005,lh.slft_PP,0.00067935,0.00047409800000000005,0.000713291,0.000497638,0.00119167,0.521373,0.45055600000000007
0.00104539,13,elmo.2005,lh.slft_PP,0.0006572969999999999,0.00046217800000000005,0.000707427,0.000463251,0.00119792,0.536047,0.479786
0.00107834,14,elmo.2005,lh.slft_PP,0.000727568,0.00046524699999999996,0.000707359,0.000552184,0.00119159,0.533143,0.401767
0.00107141,15,elmo.2005,lh.slft_PP,0.000709789,0.000473364,0.0007119839999999999,0.0005289769999999999,0.00118923,0.527898,0.420009
0.00101109,16,elmo.2005,lh.slft_PP,0.000680365,0.000493987,0.000720097,0.000515002,0.00117232,0.504051,0.40203
0.00102709,17,elmo.2005,lh.slft_PP,0.000717443,0.0005179890000000001,0.0007334939999999999,0.000562619,0.0011645,0.47763,0.364685
0.00113313,18,elmo.2005,lh.slft_PP,0.00080247,0.00053154,0.00074338,0.000637139,0.00116706,0.462591,0.348718
0.00105765,19,elmo.2005,lh.slft_PP,0.000741728,0.0005245730000000001,0.000742342,0.000583765,0.00117788,0.469708,0.364804
0.00107751,20,elmo.2005,lh.slft_PP,0.000752637,0.000495264,0.000731324,0.000590199,0.00120345,0.506287,0.370591
0.00107478,21,elmo.2005,lh.slft_PP,0.000727853,0.000490291,0.0007362380000000001,0.000554386,0.00122813,0.52409,0.41255600000000003
0.00103575,22,elmo.2005,lh.slft_PP,0.00064918,0.000506562,0.0007513169999999999,0.00045589599999999996,0.00124083,0.5190130000000001,0.49399499999999996
0.00117901,23,elmo.2005,lh.slft_PP,0.000719059,0.000519754,0.0007652819999999999,0.00048908,0.00125634,0.518084,0.523359
0.00102994,24,elmo.2005,lh.slft_PP,0.0007117000000000001,0.000530423,0.000770007,0.0005525780000000001,0.00124918,0.5088159999999999,0.407572
0.00102818,25,elmo.2005,lh.slft_PP,0.000671846,0.0005351080000000001,0.000775035,0.000493679,0.00125489,0.508262,0.46978500000000006
0.00131168,26,elmo.2005,lh.slft_PP,0.000743595,0.000514139,0.000765385,0.00045955,0.00126788,0.5281710000000001,0.593877
0.00110278,27,elmo.2005,lh.slft_PP,0.00068628,0.0005156469999999999,0.0007773789999999999,0.00047802699999999995,0.00130084,0.535265,0.494437
0.00118098,28,elmo.2005,lh.slft_PP,0.0006830539999999999,0.000509217,0.000785025,0.000434091,0.00133664,0.5524359999999999,0.5673189999999999
0.00125069,29,elmo.2005,lh.slft_PP,0.0007367669999999999,0.00049533,0.000787285,0.00047980300000000005,0.00137119,0.574595,0.54897
0.00127659,30,elmo.2005,lh.slft_PP,0.000780538,0.000500157,0.0008009660000000001,0.00053251,0.00140257,0.579286,0.504664
0.00137731,31,elmo.2005,lh.slft_PP,0.0008420480000000001,0.0005149859999999999,0.000813985,0.0005744169999999999,0.00141198,0.568617,0.503935
0.00134911,32,elmo.2005,lh.slft_PP,0.0008239310000000001,0.0005162119999999999,0.0008057260000000001,0.000561344,0.00138475,0.557543,0.508356
0.00136229,33,elmo.2005,lh.slft_PP,0.0007974560000000001,0.000508703,0.000784537,0.00051504,0.00133621,0.549842,0.550193
0.00153775,34,elmo.2005,lh.slft_PP,0.000865397,0.0004997080000000001,0.000775295,0.000529223,0.00132647,0.556629,0.591777
0.00154251,35,elmo.2005,lh.slft_PP,0.000851706,0.000499454,0.0007835660000000001,0.0005063019999999999,0.00135179,0.564385,0.6110479999999999
0.00153385,36,elmo.2005,lh.slft_PP,0.000809817,0.000468612,0.000766183,0.000447799,0.00136133,0.59336,0.656528
0.0015405999999999998,37,elmo.2005,lh.slft_PP,0.0008396289999999999,0.0004692,0.0007679439999999999,0.0004891419999999999,0.00136545,0.592843,0.625365
0.00134109,38,elmo.2005,lh.slft_PP,0.000800785,0.000510008,0.0007776360000000001,0.00053063,0.00131291,0.540644,0.530624
0.00110758,39,elmo.2005,lh.slft_PP,0.000732381,0.0005356730000000001,0.000768393,0.000544782,0.00123384,0.491563,0.430216
0.00108894,40,elmo.2005,lh.slft_PP,0.000821245,0.00056455,0.0007780689999999999,0.000687397,0.00120511,0.455578,0.294186
0.00116677,41,elmo.2005,lh.slft_PP,0.000894912,0.000594311,0.000798986,0.000758982,0.00120834,0.434183,0.265701
0.00126352,42,elmo.2005,lh.slft_PP,0.0008678819999999999,0.000611581,0.0008125239999999999,0.000670064,0.00121442,0.429183,0.382623
0.000972254,43,elmo.2005,lh.slft_PP,0.000710412,0.000621081,0.0008109030000000001,0.00057949,0.00119055,0.416048,0.420601
0.00109793,44,elmo.2005,lh.slft_PP,0.000738834,0.0006142519999999999,0.000803927,0.000559289,0.00118328,0.42055299999999995,0.504324
,45,elmo.2005,lh.slft_PP,,,,,,,
0.0010796,0,elmo.2008,lh.slft_PP,0.000813177,0.000572245,0.000772754,0.0006799660000000001,0.00117377,0.471974,0.384585
0.00115411,1,elmo.2008,lh.slft_PP,0.0007930130000000001,0.000567492,0.000770022,0.000612466,0.00117508,0.47005699999999995,0.47317200000000004
0.00131298,2,elmo.2008,lh.slft_PP,0.000846107,0.000566279,0.00077958,0.000612669,0.00120618,0.47431,0.46943999999999997
0.00124709,3,elmo.2008,lh.slft_PP,0.000947611,0.000583449,0.0007949680000000001,0.00079787,0.00121801,0.46101899999999996,0.271825
0.00134367,4,elmo.2008,lh.slft_PP,0.0009097999999999999,0.000599905,0.000802177,0.000692864,0.00120672,0.44336499999999995,0.415541
0.00135837,5,elmo.2008,lh.slft_PP,0.0007834060000000001,0.000583612,0.000796512,0.0004959259999999999,0.00122231,0.463947,0.583116
0.00126134,6,elmo.2008,lh.slft_PP,0.000751605,0.000562393,0.000776417,0.000496737,0.00120447,0.47778699999999996,0.554721
0.00111315,7,elmo.2008,lh.slft_PP,0.0007993389999999999,0.00057211,0.0007735289999999999,0.000642436,0.00117637,0.465898,0.409909
0.00106943,8,elmo.2008,lh.slft_PP,0.000760878,0.000570302,0.0007705539999999999,0.000606601,0.00117106,0.47422700000000007,0.476152
0.00109705,9,elmo.2008,lh.slft_PP,0.000757182,0.00055929,0.000765426,0.000587249,0.00117769,0.489231,0.49554
0.00116481,10,elmo.2008,lh.slft_PP,0.000785543,0.000544026,0.000750655,0.000595909,0.00116391,0.493778,0.47813900000000004
0.00125513,11,elmo.2008,lh.slft_PP,0.000722201,0.0004981019999999999,0.000717576,0.000455735,0.00115652,0.521141,0.5870529999999999
0.00137755,12,elmo.2008,lh.slft_PP,0.000690018,0.00043707,0.000685156,0.000346251,0.00118133,0.574515,0.717008
0.00148142,13,elmo.2008,lh.slft_PP,0.0007173539999999999,0.00040176800000000005,0.0006736060000000001,0.000335322,0.00121728,0.611648,0.748488
0.0013827,14,elmo.2008,lh.slft_PP,0.000670062,0.00039613800000000003,0.000673878,0.000313746,0.00122936,0.61423,0.742107
0.00144417,15,elmo.2008,lh.slft_PP,0.0006742310000000001,0.000399735,0.0006975439999999999,0.000289263,0.00129316,0.627739,0.778409
0.00145275,16,elmo.2008,lh.slft_PP,0.0007245,0.000410745,0.000708415,0.00036037300000000004,0.00130376,0.6221180000000001,0.728271
0.00144182,17,elmo.2008,lh.slft_PP,0.000762383,0.000420124,0.0006994639999999999,0.00042266199999999997,0.00125814,0.604431,0.678175
0.0012689,18,elmo.2008,lh.slft_PP,0.0007060780000000001,0.00045494,0.0007049819999999999,0.000424666,0.00120507,0.557761,0.635447
0.00130386,19,elmo.2008,lh.slft_PP,0.0007904339999999999,0.00050896,0.000730787,0.00053372,0.00117444,0.499033,0.553976
0.00126127,20,elmo.2008,lh.slft_PP,0.000738972,0.000518874,0.000743115,0.00047782099999999996,0.00119159,0.49386800000000003,0.5702020000000001
0.00141845,21,elmo.2008,lh.slft_PP,0.0007547710000000001,0.000486571,0.000748932,0.00042292699999999997,0.00127366,0.54701,0.653146
0.00160003,22,elmo.2008,lh.slft_PP,0.000808102,0.00046120199999999997,0.000764539,0.000412137,0.00137121,0.597671,0.701101
0.00156326,23,elmo.2008,lh.slft_PP,0.000756685,0.000455347,0.0007691530000000001,0.000353393,0.00139676,0.613282,0.741598
0.00142208,24,elmo.2008,lh.slft_PP,0.000705586,0.000486418,0.000776039,0.00034734,0.00135528,0.578933,0.7224970000000001
0.00139838,25,elmo.2008,lh.slft_PP,0.000716995,0.0005033640000000001,0.000772054,0.000376305,0.00130943,0.551385,0.686461
0.00139179,26,elmo.2008,lh.slft_PP,0.0007794330000000001,0.0005234430000000001,0.000780906,0.000473257,0.00129583,0.529637,0.603414
0.001342,27,elmo.2008,lh.slft_PP,0.00079242,0.0005475009999999999,0.000786557,0.000517633,0.00126467,0.497983,0.547407
0.00123447,28,elmo.2008,lh.slft_PP,0.0007740860000000001,0.00054663,0.000779585,0.0005438919999999999,0.00124549,0.491619,0.478058
0.00114208,29,elmo.2008,lh.slft_PP,0.000747999,0.000535843,0.0007694560000000001,0.000550958,0.00123667,0.496829,0.43061499999999997
0.0013233,30,elmo.2008,lh.slft_PP,0.00091485,0.000539523,0.0007862810000000001,0.000710622,0.0012798,0.507202,0.379272
0.00146492,31,elmo.2008,lh.slft_PP,0.000798709,0.000522682,0.0007933339999999999,0.000465608,0.00133464,0.540457,0.6246550000000001
0.0014711,32,elmo.2008,lh.slft_PP,0.000828451,0.000510801,0.0008051660000000001,0.000507125,0.0013939,0.569299,0.597687
0.0015042,33,elmo.2008,lh.slft_PP,0.0009033310000000001,0.000514018,0.000812703,0.000602895,0.00141007,0.5716,0.535529
0.00142223,34,elmo.2008,lh.slft_PP,0.000883377,0.0005291,0.000811285,0.00061395,0.00137565,0.544905,0.493083
0.00130667,35,elmo.2008,lh.slft_PP,0.000846035,0.000533686,0.0008024919999999999,0.000615718,0.00134009,0.529474,0.454795
0.00133436,36,elmo.2008,lh.slft_PP,0.0008168030000000001,0.000521897,0.0007896810000000001,0.000558023,0.00132524,0.538312,0.517795
0.00146644,37,elmo.2008,lh.slft_PP,0.000752156,0.0004990659999999999,0.000784072,0.000395012,0.00135408,0.568315,0.684044
0.00150231,38,elmo.2008,lh.slft_PP,0.000753988,0.00047895800000000003,0.00078504,0.00037982699999999995,0.0013972000000000001,0.598491,0.706023
0.00148555,39,elmo.2008,lh.slft_PP,0.0007320019999999999,0.000483974,0.0007913789999999999,0.00035522699999999995,0.00140619,0.597064,0.7247520000000001
0.00150499,40,elmo.2008,lh.slft_PP,0.000783125,0.000512199,0.000808991,0.00042219199999999994,0.00140258,0.571922,0.674199
0.00148708,41,elmo.2008,lh.slft_PP,0.00074539,0.000515495,0.0008038219999999999,0.000374547,0.00138048,0.564629,0.710638
0.00128176,42,elmo.2008,lh.slft_PP,0.000740961,0.000525369,0.0007948580000000001,0.00047056199999999994,0.00133384,0.541032,0.5561020000000001
0.00123126,43,elmo.2008,lh.slft_PP,0.000779973,0.0005456419999999999,0.000793093,0.000554328,0.001288,0.510538,0.465896
0.00130487,44,elmo.2008,lh.slft_PP,0.000826074,0.000572913,0.0007981360000000001,0.000586677,0.00124858,0.47781999999999997,0.47528000000000004
0.00119287,45,elmo.2008,lh.slft_PP,0.000739445,0.000586314,0.000798349,0.000512733,0.00122242,0.45933,0.5022310000000001
,0,elmo.2012,lh.slft_PP,,,,,,,
0.00135232,1,elmo.2012,lh.slft_PP,0.0007773060000000001,0.00055905,0.000806685,0.0004897969999999999,0.00130196,0.503664,0.571285
0.00140745,2,elmo.2012,lh.slft_PP,0.0008711389999999999,0.00055175,0.0007936060000000001,0.000602985,0.00127732,0.501204,0.49264600000000003
0.00132858,3,elmo.2012,lh.slft_PP,0.0008997930000000001,0.000551506,0.000788501,0.000685396,0.00126249,0.495854,0.401433
0.00125343,4,elmo.2012,lh.slft_PP,0.000896188,0.00055291,0.0007888680000000001,0.000717568,0.00126079,0.49392299999999995,0.356571
0.00130752,5,elmo.2012,lh.slft_PP,0.0008999810000000001,0.000550198,0.0007918239999999999,0.000696213,0.00127508,0.5015350000000001,0.39974699999999996
0.00131815,6,elmo.2012,lh.slft_PP,0.0007849010000000001,0.000549012,0.0007946339999999999,0.0005182769999999999,0.00128588,0.508371,0.549296
0.00137867,7,elmo.2012,lh.slft_PP,0.0007662910000000001,0.0005340809999999999,0.000784735,0.0004601,0.00128604,0.522646,0.614207
0.0013698,8,elmo.2012,lh.slft_PP,0.000786213,0.000516786,0.0007603689999999999,0.000494421,0.00124753,0.527134,0.581349
0.00130229,9,elmo.2012,lh.slft_PP,0.0007477810000000001,0.0005036940000000001,0.000739669,0.000470528,0.00121162,0.525107,0.580262
0.00123679,10,elmo.2012,lh.slft_PP,0.000689255,0.000494427,0.000725185,0.000415489,0.0011867000000000002,0.520109,0.612609
0.00122206,11,elmo.2012,lh.slft_PP,0.000681615,0.00048569300000000004,0.000720163,0.000411395,0.00118911,0.521497,0.612011
0.00129762,12,elmo.2012,lh.slft_PP,0.00074153,0.000474329,0.00072588,0.000463485,0.00122898,0.5364439999999999,0.574008
0.00151914,13,elmo.2012,lh.slft_PP,0.0007029110000000001,0.000463482,0.0007313430000000001,0.000294798,0.00126706,0.5513640000000001,0.7824909999999999
0.00149351,14,elmo.2012,lh.slft_PP,0.000687601,0.000457082,0.0007312169999999999,0.000284648,0.00127949,0.561588,0.7712
0.0011969,15,elmo.2012,lh.slft_PP,0.0007402719999999999,0.00047412199999999994,0.000731862,0.000511959,0.00124734,0.537324,0.493249
0.00108057,16,elmo.2012,lh.slft_PP,0.000712695,0.00048286900000000003,0.0007241610000000001,0.000528758,0.00120675,0.5195649999999999,0.41903
0.0010388,17,elmo.2012,lh.slft_PP,0.000749199,0.000494151,0.000716795,0.0006044,0.00116208,0.49274399999999996,0.327075
0.0010138,18,elmo.2012,lh.slft_PP,0.0007328289999999999,0.000508609,0.0007174989999999999,0.0005923419999999999,0.00113528,0.46763299999999997,0.325718
0.0009186960000000001,19,elmo.2012,lh.slft_PP,0.000659987,0.000528816,0.000726517,0.0005306330000000001,0.00112191,0.440479,0.32772399999999996
0.000879827,20,elmo.2012,lh.slft_PP,0.000689517,0.000549084,0.000742752,0.000594361,0.00113009,0.42044899999999996,0.237168
0.00096052,21,elmo.2012,lh.slft_PP,0.000782123,0.0005669890000000001,0.00076339,0.000692925,0.0011562,0.42125,0.20879299999999998
0.00104816,22,elmo.2012,lh.slft_PP,0.0008679930000000001,0.000590851,0.000788904,0.000777907,0.00118501,0.424534,0.20998899999999998
0.000966374,23,elmo.2012,lh.slft_PP,0.0007609310000000001,0.000589654,0.000793565,0.000658209,0.00120139,0.438716,0.29213
0.000938377,24,elmo.2012,lh.slft_PP,0.000642499,0.0005673830000000001,0.000781432,0.00049456,0.00120953,0.46225200000000005,0.421504
0.00114759,25,elmo.2012,lh.slft_PP,0.0006933639999999999,0.000548238,0.000777178,0.00046625400000000004,0.00123506,0.48633999999999994,0.527089
0.00135449,26,elmo.2012,lh.slft_PP,0.000770275,0.000543681,0.000785882,0.000478167,0.00127028,0.501081,0.590305
0.00151331,27,elmo.2012,lh.slft_PP,0.000845835,0.000538078,0.000795048,0.000512095,0.00130899,0.5185270000000001,0.604757
0.0017272000000000001,28,elmo.2012,lh.slft_PP,0.000986026,0.0005274769999999999,0.000806544,0.000615441,0.00136467,0.545705,0.575828
