tract,subject,pos,FA
18.0,8.0,42.0,0.493452386364
18.0,8.0,43.0,0.504919431818
18.0,8.0,44.0,0.516966818182
18.0,8.0,45.0,0.527375113636
18.0,8.0,46.0,0.535199886364
18.0,8.0,47.0,0.539697386364
18.0,8.0,48.0,0.54201375
18.0,8.0,49.0,0.541133522727
18.0,8.0,50.0,0.538120340909
18.0,8.0,51.0,0.535617727273
18.0,8.0,52.0,0.53317625
18.0,8.0,53.0,0.528240795455
18.0,8.0,54.0,0.52157
18.0,8.0,55.0,0.514208522727
18.0,8.0,56.0,0.508297954545
18.0,8.0,57.0,0.5033275
18.0,8.0,58.0,0.496215681818
18.0,8.0,59.0,0.489525795455
18.0,8.0,60.0,0.487205909091
18.0,8.0,61.0,0.488106363636
18.0,8.0,62.0,0.484796818182
18.0,8.0,63.0,0.479248863636
18.0,8.0,64.0,0.476135795455
18.0,8.0,65.0,0.474176136364
18.0,8.0,66.0,0.474355795455
18.0,8.0,67.0,0.474885113636
18.0,8.0,68.0,0.472355568182
18.0,8.0,69.0,0.468955
18.0,8.0,70.0,0.465324090909
18.0,8.0,71.0,0.459728977273
18.0,8.0,72.0,0.44949375
18.0,8.0,73.0,0.439246136364
18.0,8.0,74.0,0.431486477273
18.0,8.0,75.0,0.424887727273
18.0,8.0,76.0,0.417553522727
18.0,8.0,77.0,0.408896363636
18.0,8.0,78.0,0.403526931818
18.0,8.0,79.0,0.400927954545
18.0,8.0,80.0,0.398418295455
18.0,8.0,81.0,0.394953522727
18.0,8.0,82.0,0.390971590909
18.0,8.0,83.0,0.392053068182
18.0,8.0,84.0,0.399665227273
18.0,8.0,85.0,0.411077954545
18.0,8.0,86.0,0.422866931818
18.0,8.0,87.0,0.431549545455
18.0,8.0,88.0,0.439867386364
18.0,8.0,89.0,0.447242727273
18.0,8.0,90.0,0.445047840909
18.0,8.0,91.0,0.432369318182
18.0,8.0,92.0,0.416105227273
18.0,8.0,93.0,0.399985340909
18.0,8.0,94.0,0.379696022727
18.0,8.0,95.0,0.355094204545
18.0,8.0,96.0,0.329296477273
18.0,8.0,97.0,0.301260340909
18.0,8.0,98.0,0.268192727273
18.0,8.0,99.0,0.224828409091
18.0,8.0,100.0,0.179084886364
19.0,8.0,1.0,0.182618522727
19.0,8.0,2.0,0.242976477273
19.0,8.0,3.0,0.305222954545
19.0,8.0,4.0,0.358356590909
19.0,8.0,5.0,0.400388522727
19.0,8.0,6.0,0.427875909091
19.0,8.0,7.0,0.444430227273
19.0,8.0,8.0,0.464707159091
19.0,8.0,9.0,0.490396022727
19.0,8.0,10.0,0.519100795455
19.0,8.0,11.0,0.545802159091
19.0,8.0,12.0,0.570530454545
19.0,8.0,13.0,0.586951704545
19.0,8.0,14.0,0.598008863636
19.0,8.0,15.0,0.598377954545
19.0,8.0,16.0,0.592420454545
19.0,8.0,17.0,0.577892954545
19.0,8.0,18.0,0.555979431818
19.0,8.0,19.0,0.528477613636
19.0,8.0,20.0,0.506365909091
19.0,8.0,21.0,0.492791363636
19.0,8.0,22.0,0.492320454545
19.0,8.0,23.0,0.503692272727
19.0,8.0,24.0,0.521133863636
19.0,8.0,25.0,0.537727954545
19.0,8.0,26.0,0.550929431818
19.0,8.0,27.0,0.559841363636
19.0,8.0,28.0,0.564374090909
19.0,8.0,29.0,0.560279659091
19.0,8.0,30.0,0.556982727273
19.0,8.0,31.0,0.553377727273
19.0,8.0,32.0,0.548126022727
19.0,8.0,33.0,0.538821477273
19.0,8.0,34.0,0.530941477273
19.0,8.0,35.0,0.524228977273
19.0,8.0,36.0,0.518080568182
19.0,8.0,37.0,0.510665681818
19.0,8.0,38.0,0.504405681818
19.0,8.0,39.0,0.500043068182
19.0,8.0,40.0,0.498659659091
19.0,8.0,41.0,0.496035454545
19.0,8.0,42.0,0.492932613636
19.0,8.0,43.0,0.490019090909
19.0,8.0,44.0,0.491063181818
19.0,8.0,45.0,0.495405795455
19.0,8.0,46.0,0.502096931818
19.0,8.0,47.0,0.508843409091
19.0,8.0,48.0,0.518109886364
19.0,8.0,49.0,0.529026818182
19.0,8.0,50.0,0.538930909091
19.0,8.0,51.0,0.5476125
19.0,8.0,52.0,0.553347045455
19.0,8.0,53.0,0.558272727273
19.0,8.0,54.0,0.558638522727
19.0,8.0,55.0,0.552737954545
19.0,8.0,56.0,0.546361818182
19.0,8.0,57.0,0.542408295455
19.0,8.0,58.0,0.541521022727
19.0,8.0,59.0,0.544614204545
19.0,8.0,60.0,0.548567727273
19.0,8.0,61.0,0.552569659091
19.0,8.0,62.0,0.558047272727
19.0,8.0,63.0,0.567700795455
19.0,8.0,64.0,0.577385
19.0,8.0,65.0,0.584208409091
19.0,8.0,66.0,0.586457727273
19.0,8.0,67.0,0.586323295455
19.0,8.0,68.0,0.581661931818
19.0,8.0,69.0,0.573491022727
19.0,8.0,70.0,0.568880454545
19.0,8.0,71.0,0.56770625
19.0,8.0,72.0,0.568957840909
19.0,8.0,73.0,0.570116704545
19.0,8.0,74.0,0.569926931818
19.0,8.0,75.0,0.565767386364
19.0,8.0,76.0,0.558829886364
19.0,8.0,77.0,0.550615227273
19.0,8.0,78.0,0.539706704545
19.0,8.0,79.0,0.529711477273
19.0,8.0,80.0,0.52109125
19.0,8.0,81.0,0.517331477273
19.0,8.0,82.0,0.510682386364
19.0,8.0,83.0,0.506007613636
19.0,8.0,84.0,0.500450909091
19.0,8.0,85.0,0.497164545455
19.0,8.0,86.0,0.490045681818
19.0,8.0,87.0,0.488943181818
19.0,8.0,88.0,0.490817272727
19.0,8.0,89.0,0.488499772727
19.0,8.0,90.0,0.485481590909
19.0,8.0,91.0,0.477384090909
19.0,8.0,92.0,0.462321477273
19.0,8.0,93.0,0.429125795455
19.0,8.0,94.0,0.389882727273
19.0,8.0,95.0,0.357507386364
19.0,8.0,96.0,0.336442727273
19.0,8.0,97.0,0.314408409091
19.0,8.0,98.0,0.289746022727
19.0,8.0,99.0,0.246490227273
19.0,8.0,100.0,0.191896818182
20.0,8.0,1.0,0.195618636364
20.0,8.0,2.0,0.268630454545
20.0,8.0,3.0,0.323840227273
20.0,8.0,4.0,0.366904204545
20.0,8.0,5.0,0.388227840909
20.0,8.0,6.0,0.402615681818
20.0,8.0,7.0,0.408045113636
20.0,8.0,8.0,0.434429545455
20.0,8.0,9.0,0.489222386364
20.0,8.0,10.0,0.538738977273
20.0,8.0,11.0,0.573196477273
20.0,8.0,12.0,0.592780340909
20.0,8.0,13.0,0.594990681818
20.0,8.0,14.0,0.579056704545
20.0,8.0,15.0,0.556105113636
20.0,8.0,16.0,0.526524545455
20.0,8.0,17.0,0.495777045455
20.0,8.0,18.0,0.475677727273
20.0,8.0,19.0,0.469899204545
20.0,8.0,20.0,0.466643522727
20.0,8.0,21.0,0.45515625
20.0,8.0,22.0,0.433331818182
20.0,8.0,23.0,0.418851363636
20.0,8.0,24.0,0.431930568182
20.0,8.0,25.0,0.461979318182
20.0,8.0,26.0,0.493069886364
20.0,8.0,27.0,0.515845909091
20.0,8.0,28.0,0.521665
20.0,8.0,29.0,0.521957840909
20.0,8.0,30.0,0.523562272727
20.0,8.0,31.0,0.519669204545
20.0,8.0,32.0,0.515612272727
20.0,8.0,33.0,0.517287386364
20.0,8.0,34.0,0.517974204545
20.0,8.0,35.0,0.509851818182
20.0,8.0,36.0,0.500533863636
20.0,8.0,37.0,0.497560795455
20.0,8.0,38.0,0.503728068182
20.0,8.0,39.0,0.510750113636
20.0,8.0,40.0,0.508499090909
20.0,8.0,41.0,0.497778409091
20.0,8.0,42.0,0.477523977273
20.0,8.0,43.0,0.454985113636
20.0,8.0,44.0,0.440254772727
20.0,8.0,45.0,0.430657954545
20.0,8.0,46.0,0.434879090909
20.0,8.0,47.0,0.451031136364
20.0,8.0,48.0,0.46663625
20.0,8.0,49.0,0.481806477273
20.0,8.0,50.0,0.498657954545
20.0,8.0,51.0,0.508171477273
20.0,8.0,52.0,0.503901363636
20.0,8.0,53.0,0.484680227273
20.0,8.0,54.0,0.459283068182
20.0,8.0,55.0,0.443511818182
20.0,8.0,56.0,0.432213636364
20.0,8.0,57.0,0.4360875
20.0,8.0,58.0,0.450296704545
20.0,8.0,59.0,0.466193409091
20.0,8.0,60.0,0.487533068182
20.0,8.0,61.0,0.511545340909
20.0,8.0,62.0,0.530112045455
20.0,8.0,63.0,0.547667727273
20.0,8.0,64.0,0.557452045455
20.0,8.0,65.0,0.562802386364
20.0,8.0,66.0,0.559001818182
20.0,8.0,67.0,0.551664318182
20.0,8.0,68.0,0.552817386364
20.0,8.0,69.0,0.549538181818
20.0,8.0,70.0,0.552233181818
20.0,8.0,71.0,0.545401477273
20.0,8.0,72.0,0.539518636364
20.0,8.0,73.0,0.535781818182
20.0,8.0,74.0,0.540451477273
20.0,8.0,75.0,0.531748295455
20.0,8.0,76.0,0.519859545455
20.0,8.0,77.0,0.507478522727
20.0,8.0,78.0,0.5017575
20.0,8.0,79.0,0.492699545455
20.0,8.0,80.0,0.48492375
20.0,8.0,81.0,0.484306022727
20.0,8.0,82.0,0.499307954545
20.0,8.0,83.0,0.51449625
20.0,8.0,84.0,0.526457045455
20.0,8.0,85.0,0.535060340909
20.0,8.0,86.0,0.528464318182
20.0,8.0,87.0,0.500876363636
20.0,8.0,88.0,0.455548409091
20.0,8.0,89.0,0.402968409091
20.0,8.0,90.0,0.366920227273
20.0,8.0,91.0,0.32883125
20.0,8.0,92.0,0.306097045455
20.0,8.0,93.0,0.31873
20.0,8.0,94.0,0.341188863636
20.0,8.0,95.0,0.357483295455
20.0,8.0,96.0,0.3564025
20.0,8.0,97.0,0.338514431818
20.0,8.0,98.0,0.307433068182
20.0,8.0,99.0,0.249892954545
20.0,8.0,100.0,0.187894090909
1.0,9.0,1.0,0.171931162879
1.0,9.0,2.0,0.227265208333
1.0,9.0,3.0,0.275692912879
1.0,9.0,4.0,0.315334825758
1.0,9.0,5.0,0.350685556818
1.0,9.0,6.0,0.380992087121
1.0,9.0,7.0,0.406097818182
1.0,9.0,8.0,0.4218675
1.0,9.0,9.0,0.433611015152
1.0,9.0,10.0,0.447287780303
1.0,9.0,11.0,0.453971882576
1.0,9.0,12.0,0.453343806818
1.0,9.0,13.0,0.45095267803
1.0,9.0,14.0,0.441279219697
1.0,9.0,15.0,0.430260655303
1.0,9.0,16.0,0.416248465909
1.0,9.0,17.0,0.403436912879
1.0,9.0,18.0,0.396804738636
1.0,9.0,19.0,0.394290007576
1.0,9.0,20.0,0.392447825758
1.0,9.0,21.0,0.389504715909
1.0,9.0,22.0,0.386286924242
1.0,9.0,23.0,0.38292894697
1.0,9.0,24.0,0.380952625
1.0,9.0,25.0,0.379920659091
1.0,9.0,26.0,0.376598136364
1.0,9.0,27.0,0.374477045455
1.0,9.0,28.0,0.374468916667
1.0,9.0,29.0,0.376226628788
1.0,9.0,30.0,0.381322534091
1.0,9.0,31.0,0.388818984848
1.0,9.0,32.0,0.397838939394
1.0,9.0,33.0,0.40746205303
1.0,9.0,34.0,0.418833962121
1.0,9.0,35.0,0.430073219697
1.0,9.0,36.0,0.440160018939
1.0,9.0,37.0,0.447671655303
1.0,9.0,38.0,0.450564227273
1.0,9.0,39.0,0.450711003788
1.0,9.0,40.0,0.451525715909
1.0,9.0,41.0,0.452624909091
1.0,9.0,42.0,0.453353685606
1.0,9.0,43.0,0.453370731061
1.0,9.0,44.0,0.453867526515
1.0,9.0,45.0,0.455605727273
1.0,9.0,46.0,0.459156541667
1.0,9.0,47.0,0.460368810606
1.0,9.0,48.0,0.45886582197
1.0,9.0,49.0,0.459001606061
1.0,9.0,50.0,0.460195462121
1.0,9.0,51.0,0.463711810606
1.0,9.0,52.0,0.468133174242
1.0,9.0,53.0,0.471024901515
1.0,9.0,54.0,0.473444212121
1.0,9.0,55.0,0.475596818182
1.0,9.0,56.0,0.478524503788
1.0,9.0,57.0,0.482166715909
1.0,9.0,58.0,0.486771212121
1.0,9.0,59.0,0.491873333333
1.0,9.0,60.0,0.498871314394
1.0,9.0,61.0,0.506018810606
1.0,9.0,62.0,0.511758776515
1.0,9.0,63.0,0.516352087121
1.0,9.0,64.0,0.520583128788
1.0,9.0,65.0,0.526089003788
1.0,9.0,66.0,0.532118742424
1.0,9.0,67.0,0.540787401515
1.0,9.0,68.0,0.545040651515
1.0,9.0,69.0,0.544852291667
1.0,9.0,70.0,0.548337799242
1.0,9.0,71.0,0.549317390152
1.0,9.0,72.0,0.541974223485
1.0,9.0,73.0,0.521582727273
1.0,9.0,74.0,0.499477670455
1.0,9.0,75.0,0.488879643939
1.0,9.0,76.0,0.479037397727
1.0,9.0,77.0,0.46195917803
1.0,9.0,78.0,0.442734768939
1.0,9.0,79.0,0.429116575758
1.0,9.0,80.0,0.417633181818
1.0,9.0,81.0,0.40757842803
1.0,9.0,82.0,0.39994707197
1.0,9.0,83.0,0.396180496212
1.0,9.0,84.0,0.397160795455
1.0,9.0,85.0,0.399460022727
1.0,9.0,86.0,0.396191791667
1.0,9.0,87.0,0.390412390152
1.0,9.0,88.0,0.389112727273
1.0,9.0,89.0,0.389936079545
1.0,9.0,90.0,0.387686738636
1.0,9.0,91.0,0.384433939394
1.0,9.0,92.0,0.377475670455
1.0,9.0,93.0,0.369492473485
1.0,9.0,94.0,0.360117833333
1.0,9.0,95.0,0.349000159091
1.0,9.0,96.0,0.334849935606
1.0,9.0,97.0,0.318409920455
1.0,9.0,98.0,0.288132776515
1.0,9.0,99.0,0.238414022727
1.0,9.0,100.0,0.191432746212
2.0,9.0,1.0,0.171365268939
2.0,9.0,2.0,0.235965878788
2.0,9.0,3.0,0.297624352273
2.0,9.0,4.0,0.345527791667
2.0,9.0,5.0,0.370198287879
2.0,9.0,6.0,0.376921772727
2.0,9.0,7.0,0.382493189394
2.0,9.0,8.0,0.390493140152
2.0,9.0,9.0,0.392169996212
2.0,9.0,10.0,0.401796988636
2.0,9.0,11.0,0.420855208333
2.0,9.0,12.0,0.444299965909
2.0,9.0,13.0,0.463814166667
2.0,9.0,14.0,0.473295856061
2.0,9.0,15.0,0.477242450758
2.0,9.0,16.0,0.47450805303
2.0,9.0,17.0,0.463964943182
2.0,9.0,18.0,0.448349155303
2.0,9.0,19.0,0.429049212121
2.0,9.0,20.0,0.404473049242
2.0,9.0,21.0,0.378400962121
2.0,9.0,22.0,0.356629246212
2.0,9.0,23.0,0.340750606061
2.0,9.0,24.0,0.331867477273
2.0,9.0,25.0,0.328628609848
2.0,9.0,26.0,0.325261984848
2.0,9.0,27.0,0.325152193182
2.0,9.0,28.0,0.326086174242
2.0,9.0,29.0,0.325292640152
2.0,9.0,30.0,0.32721719697
2.0,9.0,31.0,0.333617215909
2.0,9.0,32.0,0.341555893939
2.0,9.0,33.0,0.348826655303
2.0,9.0,34.0,0.354910204545
2.0,9.0,35.0,0.361136723485
2.0,9.0,36.0,0.367395579545
2.0,9.0,37.0,0.372451564394
2.0,9.0,38.0,0.376091003788
2.0,9.0,39.0,0.377055958333
2.0,9.0,40.0,0.377252253788
2.0,9.0,41.0,0.37901207197
2.0,9.0,42.0,0.383580996212
2.0,9.0,43.0,0.390818492424
2.0,9.0,44.0,0.398655049242
2.0,9.0,45.0,0.40416994697
2.0,9.0,46.0,0.408086424242
2.0,9.0,47.0,0.411992234848
2.0,9.0,48.0,0.417776246212
2.0,9.0,49.0,0.423477973485
2.0,9.0,50.0,0.431565340909
2.0,9.0,51.0,0.439756458333
2.0,9.0,52.0,0.448149045455
2.0,9.0,53.0,0.456705787879
2.0,9.0,54.0,0.46541817803
2.0,9.0,55.0,0.473903412879
2.0,9.0,56.0,0.48075607197
2.0,9.0,57.0,0.485860113636
2.0,9.0,58.0,0.490531318182
2.0,9.0,59.0,0.496817715909
2.0,9.0,60.0,0.503685848485
2.0,9.0,61.0,0.510853511364
2.0,9.0,62.0,0.515386761364
2.0,9.0,63.0,0.518848814394
2.0,9.0,64.0,0.518386526515
2.0,9.0,65.0,0.516947958333
2.0,9.0,66.0,0.51391719697
2.0,9.0,67.0,0.509994026515
2.0,9.0,68.0,0.506821575758
2.0,9.0,69.0,0.505244227273
2.0,9.0,70.0,0.509472685606
2.0,9.0,71.0,0.514275393939
2.0,9.0,72.0,0.518846776515
2.0,9.0,73.0,0.520115875
2.0,9.0,74.0,0.516069356061
2.0,9.0,75.0,0.507140125
2.0,9.0,76.0,0.494172507576
2.0,9.0,77.0,0.479074647727
2.0,9.0,78.0,0.468128007576
2.0,9.0,79.0,0.459953310606
2.0,9.0,80.0,0.452481367424
2.0,9.0,81.0,0.442001102273
2.0,9.0,82.0,0.429687477273
2.0,9.0,83.0,0.418136140152
2.0,9.0,84.0,0.410610174242
2.0,9.0,85.0,0.404980647727
2.0,9.0,86.0,0.39894875
2.0,9.0,87.0,0.392521473485
2.0,9.0,88.0,0.387996022727
2.0,9.0,89.0,0.384747765152
2.0,9.0,90.0,0.37959175
2.0,9.0,91.0,0.375304087121
2.0,9.0,92.0,0.373680814394
2.0,9.0,93.0,0.365926587121
2.0,9.0,94.0,0.351899348485
2.0,9.0,95.0,0.33674630303
2.0,9.0,96.0,0.321502935606
2.0,9.0,97.0,0.303524753788
2.0,9.0,98.0,0.280021950758
2.0,9.0,99.0,0.248495246212
2.0,9.0,100.0,0.215366731061
3.0,9.0,1.0,0.268273768939
3.0,9.0,2.0,0.315096992424
3.0,9.0,3.0,0.356219393939
3.0,9.0,4.0,0.380827848485
3.0,9.0,5.0,0.403461166667
3.0,9.0,6.0,0.421236265152
3.0,9.0,7.0,0.439822511364
3.0,9.0,8.0,0.460986136364
3.0,9.0,9.0,0.483724534091
3.0,9.0,10.0,0.503854151515
3.0,9.0,11.0,0.521139162879
3.0,9.0,12.0,0.531798973485
3.0,9.0,13.0,0.535721174242
3.0,9.0,14.0,0.538850704545
3.0,9.0,15.0,0.544227079545
3.0,9.0,16.0,0.553756348485
3.0,9.0,17.0,0.569731314394
3.0,9.0,18.0,0.593450477273
3.0,9.0,19.0,0.616374984848
3.0,9.0,20.0,0.631777181818
3.0,9.0,21.0,0.643530526515
3.0,9.0,22.0,0.653700337121
3.0,9.0,23.0,0.659603901515
3.0,9.0,24.0,0.661711776515
3.0,9.0,25.0,0.662785768939
3.0,9.0,26.0,0.660919375
3.0,9.0,27.0,0.660977352273
3.0,9.0,28.0,0.66597832197
3.0,9.0,29.0,0.674171738636
3.0,9.0,30.0,0.682902511364
3.0,9.0,31.0,0.691951988636
3.0,9.0,32.0,0.697229314394
3.0,9.0,33.0,0.700130772727
3.0,9.0,34.0,0.701824931818
3.0,9.0,35.0,0.70478767803
3.0,9.0,36.0,0.709049068182
3.0,9.0,37.0,0.714654901515
3.0,9.0,38.0,0.720082746212
3.0,9.0,39.0,0.724000223485
3.0,9.0,40.0,0.72618275
3.0,9.0,41.0,0.726956992424
3.0,9.0,42.0,0.725010704545
3.0,9.0,43.0,0.719486246212
3.0,9.0,44.0,0.709928727273
3.0,9.0,45.0,0.698076708333
3.0,9.0,46.0,0.683948954545
3.0,9.0,47.0,0.667412462121
3.0,9.0,48.0,0.651007746212
3.0,9.0,49.0,0.634850299242
3.0,9.0,50.0,0.618505056818
3.0,9.0,51.0,0.599749132576
3.0,9.0,52.0,0.577735564394
3.0,9.0,53.0,0.553112219697
3.0,9.0,54.0,0.527893632576
3.0,9.0,55.0,0.50129917803
3.0,9.0,56.0,0.472293893939
3.0,9.0,57.0,0.443633511364
3.0,9.0,58.0,0.41847507197
3.0,9.0,59.0,0.398919231061
3.0,9.0,60.0,0.385886295455
3.0,9.0,61.0,0.379320837121
3.0,9.0,62.0,0.377913306818
3.0,9.0,63.0,0.379963185606
3.0,9.0,64.0,0.385709636364
3.0,9.0,65.0,0.394399128788
3.0,9.0,66.0,0.405359905303
3.0,9.0,67.0,0.418952920455
3.0,9.0,68.0,0.433774117424
3.0,9.0,69.0,0.449218909091
3.0,9.0,70.0,0.46328094697
3.0,9.0,71.0,0.474836083333
3.0,9.0,72.0,0.485287545455
3.0,9.0,73.0,0.494693912879
3.0,9.0,74.0,0.501271325758
3.0,9.0,75.0,0.50398305303
3.0,9.0,76.0,0.503471765152
3.0,9.0,77.0,0.501639454545
3.0,9.0,78.0,0.501004314394
3.0,9.0,79.0,0.501956117424
3.0,9.0,80.0,0.504545496212
3.0,9.0,81.0,0.508382147727
3.0,9.0,82.0,0.512387727273
3.0,9.0,83.0,0.517407511364
3.0,9.0,84.0,0.523508731061
3.0,9.0,85.0,0.530175359848
3.0,9.0,86.0,0.539728856061
3.0,9.0,87.0,0.551109988636
3.0,9.0,88.0,0.560614568182
3.0,9.0,89.0,0.56566169697
3.0,9.0,90.0,0.566037715909
3.0,9.0,91.0,0.563599481061
3.0,9.0,92.0,0.562299465909
3.0,9.0,93.0,0.561804693182
3.0,9.0,94.0,0.554193340909
3.0,9.0,95.0,0.531675079545
3.0,9.0,96.0,0.487229583333
3.0,9.0,97.0,0.424914458333
3.0,9.0,98.0,0.350305212121
3.0,9.0,99.0,0.260339234848
3.0,9.0,100.0,0.127159882576
4.0,9.0,1.0,0.201597840909
4.0,9.0,2.0,0.262771295455
4.0,9.0,3.0,0.314721253788
4.0,9.0,4.0,0.345909587121
4.0,9.0,5.0,0.372531806818
4.0,9.0,6.0,0.403054454545
4.0,9.0,7.0,0.435219162879
4.0,9.0,8.0,0.464380344697
4.0,9.0,9.0,0.486098833333
4.0,9.0,10.0,0.503821390152
4.0,9.0,11.0,0.516920200758
4.0,9.0,12.0,0.526178102273
4.0,9.0,13.0,0.532244984848
4.0,9.0,14.0,0.534540875
4.0,9.0,15.0,0.536307912879
4.0,9.0,16.0,0.542461647727
4.0,9.0,17.0,0.554312344697
4.0,9.0,18.0,0.573650049242
4.0,9.0,19.0,0.597184155303
4.0,9.0,20.0,0.617582143939
4.0,9.0,21.0,0.629079916667
4.0,9.0,22.0,0.635843356061
4.0,9.0,23.0,0.643538371212
4.0,9.0,24.0,0.65018532197
4.0,9.0,25.0,0.656695901515
4.0,9.0,26.0,0.659804246212
4.0,9.0,27.0,0.657322973485
4.0,9.0,28.0,0.656002795455
4.0,9.0,29.0,0.655996003788
4.0,9.0,30.0,0.657958693182
4.0,9.0,31.0,0.659931537879
4.0,9.0,32.0,0.660508632576
4.0,9.0,33.0,0.660167780303
4.0,9.0,34.0,0.661267992424
4.0,9.0,35.0,0.661957272727
4.0,9.0,36.0,0.660185909091
4.0,9.0,37.0,0.657789670455
4.0,9.0,38.0,0.656034818182
4.0,9.0,39.0,0.653761784091
4.0,9.0,40.0,0.65044932197
4.0,9.0,41.0,0.646337897727
4.0,9.0,42.0,0.640105189394
4.0,9.0,43.0,0.632295962121
4.0,9.0,44.0,0.621952337121
4.0,9.0,45.0,0.608985492424
4.0,9.0,46.0,0.596700939394
4.0,9.0,47.0,0.583777753788
4.0,9.0,48.0,0.566987666667
4.0,9.0,49.0,0.550068643939
4.0,9.0,50.0,0.53665794697
4.0,9.0,51.0,0.524815337121
4.0,9.0,52.0,0.512015151515
4.0,9.0,53.0,0.499638011364
4.0,9.0,54.0,0.489772731061
4.0,9.0,55.0,0.483138613636
4.0,9.0,56.0,0.481476026515
4.0,9.0,57.0,0.482938814394
4.0,9.0,58.0,0.482586136364
4.0,9.0,59.0,0.478583174242
4.0,9.0,60.0,0.473325905303
4.0,9.0,61.0,0.466210780303
4.0,9.0,62.0,0.456634045455
4.0,9.0,63.0,0.444876424242
4.0,9.0,64.0,0.433158996212
4.0,9.0,65.0,0.423432863636
4.0,9.0,66.0,0.41674180303
4.0,9.0,67.0,0.41335380303
4.0,9.0,68.0,0.415177026515
4.0,9.0,69.0,0.423684106061
4.0,9.0,70.0,0.438625742424
4.0,9.0,71.0,0.459773291667
4.0,9.0,72.0,0.483582882576
4.0,9.0,73.0,0.507126030303
4.0,9.0,74.0,0.527106477273
4.0,9.0,75.0,0.541577363636
4.0,9.0,76.0,0.548608060606
4.0,9.0,77.0,0.549796621212
4.0,9.0,78.0,0.550127049242
4.0,9.0,79.0,0.553672265152
4.0,9.0,80.0,0.560106905303
4.0,9.0,81.0,0.567291606061
4.0,9.0,82.0,0.572518833333
4.0,9.0,83.0,0.571360284091
4.0,9.0,84.0,0.562423393939
4.0,9.0,85.0,0.547956375
4.0,9.0,86.0,0.532730200758
4.0,9.0,87.0,0.531453738636
4.0,9.0,88.0,0.546817136364
4.0,9.0,89.0,0.564700723485
4.0,9.0,90.0,0.571704515152
4.0,9.0,91.0,0.565088613636
4.0,9.0,92.0,0.551051125
4.0,9.0,93.0,0.536691299242
4.0,9.0,94.0,0.51738294697
4.0,9.0,95.0,0.485451560606
4.0,9.0,96.0,0.437377757576
4.0,9.0,97.0,0.376824443182
4.0,9.0,98.0,0.318607844697
4.0,9.0,99.0,0.252591435606
4.0,9.0,100.0,0.135522840909
5.0,9.0,1.0,0.165305776515
5.0,9.0,2.0,0.223420507576
5.0,9.0,3.0,0.263182234848
5.0,9.0,4.0,0.298531329545
5.0,9.0,5.0,0.32482425
5.0,9.0,6.0,0.344843534091
5.0,9.0,7.0,0.36354430303
5.0,9.0,8.0,0.379199420455
5.0,9.0,9.0,0.387046515152
5.0,9.0,10.0,0.394566924242
5.0,9.0,11.0,0.407673806818
5.0,9.0,12.0,0.422331632576
5.0,9.0,13.0,0.435891329545
5.0,9.0,14.0,0.447494030303
5.0,9.0,15.0,0.452550117424
5.0,9.0,16.0,0.450106291667
5.0,9.0,17.0,0.445082189394
5.0,9.0,18.0,0.445353492424
5.0,9.0,19.0,0.448269693182
5.0,9.0,20.0,0.456316621212
5.0,9.0,21.0,0.469034852273
5.0,9.0,22.0,0.479410356061
5.0,9.0,23.0,0.485022295455
5.0,9.0,24.0,0.48897569697
5.0,9.0,25.0,0.495314352273
5.0,9.0,26.0,0.50040217803
5.0,9.0,27.0,0.504835026515
5.0,9.0,28.0,0.509446882576
5.0,9.0,29.0,0.515909079545
5.0,9.0,30.0,0.526323015152
5.0,9.0,31.0,0.538237893939
5.0,9.0,32.0,0.548925401515
5.0,9.0,33.0,0.557009893939
5.0,9.0,34.0,0.562036401515
5.0,9.0,35.0,0.567731636364
5.0,9.0,36.0,0.572201534091
5.0,9.0,37.0,0.576496693182
5.0,9.0,38.0,0.58243992803
5.0,9.0,39.0,0.592815136364
5.0,9.0,40.0,0.604759772727
5.0,9.0,41.0,0.617157352273
5.0,9.0,42.0,0.627773477273
5.0,9.0,43.0,0.635074583333
5.0,9.0,44.0,0.638473712121
5.0,9.0,45.0,0.641529359848
5.0,9.0,46.0,0.644403810606
5.0,9.0,47.0,0.647051791667
5.0,9.0,48.0,0.647444469697
5.0,9.0,49.0,0.643526996212
5.0,9.0,50.0,0.638490575758
5.0,9.0,51.0,0.633582037879
5.0,9.0,52.0,0.632764863636
5.0,9.0,53.0,0.634813079545
5.0,9.0,54.0,0.634557791667
5.0,9.0,55.0,0.631618530303
5.0,9.0,56.0,0.627640973485
5.0,9.0,57.0,0.625051284091
5.0,9.0,58.0,0.620642840909
5.0,9.0,59.0,0.614242837121
5.0,9.0,60.0,0.610084935606
5.0,9.0,61.0,0.605015875
5.0,9.0,62.0,0.597155765152
5.0,9.0,63.0,0.591391045455
5.0,9.0,64.0,0.583483791667
5.0,9.0,65.0,0.576561492424
5.0,9.0,66.0,0.574110068182
5.0,9.0,67.0,0.570312575758
5.0,9.0,68.0,0.566974545455
5.0,9.0,69.0,0.562396753788
5.0,9.0,70.0,0.553523477273
5.0,9.0,71.0,0.543344761364
5.0,9.0,72.0,0.530762799242
5.0,9.0,73.0,0.518692598485
5.0,9.0,74.0,0.509727481061
5.0,9.0,75.0,0.501285477273
5.0,9.0,76.0,0.493348121212
5.0,9.0,77.0,0.489581556818
5.0,9.0,78.0,0.486940094697
5.0,9.0,79.0,0.485079537879
