subjectID,tractID,nodeID,volume,md,ad,cl,curvature,rd,fa,torsion
patient_02,Right ILF,16,37.0,0.875755811635,1.36462750437,0.24598713593,0.0265045769764,0.631319965267,0.454625631922,0.428341757236
patient_02,Right ILF,17,43.0,0.875855019241,1.36277655309,0.243667392177,0.0265045926661,0.632394252315,0.454292515278,0.588687499077
patient_02,Right ILF,18,45.0,0.873831715015,1.36433341706,0.24562449454,0.0252338473669,0.628580863994,0.458804232834,0.168408706818
patient_02,Right ILF,19,40.0,0.870875109823,1.36952377027,0.251129522863,0.0178706043332,0.621550779598,0.466871222888,-1.21106282334
patient_02,Right ILF,20,42.0,0.867330891851,1.37651371949,0.258769118502,0.0154440147484,0.61273947803,0.476654145718,0.367625453444
patient_02,Right ILF,21,33.0,0.864194971909,1.3853468907,0.267471179914,0.0146365699224,0.603619012512,0.487050043557,0.90126394343
patient_02,Right ILF,22,37.0,0.861287205505,1.39113464953,0.275236472788,0.0228801176382,0.596363483493,0.494183353993,0.675144583974
patient_02,Right ILF,23,40.0,0.859777084584,1.39815124971,0.282409532049,0.0278066375963,0.590590002021,0.500682268785,0.603475964343
patient_02,Right ILF,24,36.0,0.860302013676,1.41056168545,0.290462023565,0.0254439932575,0.585172177787,0.508742961479,0.729459878894
patient_02,Right ILF,25,38.0,0.861876201079,1.4249518356,0.297725420776,0.0178922489411,0.580338383819,0.517037485497,0.880331043454
patient_02,Right ILF,26,35.0,0.861195283092,1.43048763003,0.30131348463,0.011863667944,0.576549109624,0.521625428731,0.872660590192
patient_02,Right ILF,27,38.0,0.85726660515,1.42297012961,0.300328351091,0.0102244608741,0.57441484292,0.521640035201,1.57339967495
patient_02,Right ILF,28,35.0,0.853221602147,1.41686147647,0.300374617974,0.0152945016859,0.571401664984,0.522910198746,0.748961008975
patient_02,Right ILF,29,45.0,0.849667193218,1.40783435674,0.297540445399,0.0217157604415,0.570583611457,0.521264400788,0.276314042401
patient_02,Right ILF,30,39.0,0.845890743033,1.39077210325,0.290314595927,0.0280188835237,0.573450062926,0.513326950271,0.263671181163
patient_02,Right ILF,31,40.0,0.841733547863,1.3650490872,0.27869596648,0.0348212937421,0.580075778196,0.498628438018,0.111325516491
patient_02,Right ILF,32,33.0,0.836276493757,1.33469509228,0.265065876321,0.0322223442228,0.587067194495,0.481827193048,1.43337006383
patient_02,Right ILF,33,32.0,0.830338887819,1.30248184993,0.250176574611,0.0273396869427,0.594267406763,0.463991946191,-0.269737326818
patient_02,Right ILF,34,41.0,0.826248229475,1.27541331686,0.236585628414,0.0225574747628,0.601665685784,0.447716671444,0.311147005767
patient_02,Right ILF,35,35.0,0.82548586497,1.25346050288,0.224086657397,0.0181651851729,0.611498546015,0.430787963199,0.888954482409
patient_02,Right ILF,36,38.0,0.827138410044,1.23439352746,0.211590938428,0.0220896098531,0.623510851337,0.413171116617,0.560032265513
patient_02,Right ILF,37,36.0,0.829720791026,1.21988791799,0.200511033667,0.0339924816203,0.634637227542,0.398371573953,0.487216604289
patient_02,Right ILF,38,41.0,0.832661218584,1.21064318802,0.191964334029,0.0437073273319,0.643670233867,0.387314316714,0.0323410170224
patient_02,Right ILF,39,35.0,0.836276715463,1.20413757348,0.184825647974,0.0386543724889,0.652346286455,0.377076236917,1.23852599517
patient_02,Right ILF,40,43.0,0.838751008936,1.19312436576,0.176830519239,0.032349482096,0.661564330523,0.364015712903,-0.09667827543
patient_02,Right ILF,41,38.0,0.841099567169,1.18364211476,0.169890474225,0.0340318261827,0.669828293375,0.352521925111,-0.251268331972
patient_02,Right ILF,42,39.0,0.84342887262,1.17678086992,0.163671071254,0.0382270074147,0.676752873969,0.344210342457,-0.0610971606131
patient_02,Right ILF,43,35.0,0.844466536582,1.17144170652,0.158683753208,0.0396296139786,0.680978951614,0.339628905641,-0.141296276635
patient_02,Right ILF,44,33.0,0.841783635045,1.16742851454,0.157060801006,0.036788058658,0.678961195295,0.341311372414,-0.386506621572
patient_02,Right ILF,45,39.0,0.837120225251,1.17006361456,0.16039472338,0.0388918749094,0.670648530597,0.351269867622,-0.464917454309
patient_02,Right ILF,46,40.0,0.831943273846,1.17607402504,0.16571029081,0.0431729572468,0.659877898248,0.365008446457,-0.994502229499
patient_02,Right ILF,47,44.0,0.82707939344,1.18329838864,0.17119879044,0.054226817045,0.648969895838,0.380058483184,0.0950767959145
patient_02,Right ILF,48,42.0,0.822031673595,1.1890009115,0.177103540906,0.0649090531973,0.638547054644,0.393072229271,0.662834602046
patient_02,Right ILF,49,43.0,0.816493968285,1.19371958067,0.18544817778,0.0786041430909,0.627881162093,0.403647155851,-1.36384820458
patient_02,Right ILF,50,41.0,0.81072451179,1.20273369576,0.198411195669,0.0798035086818,0.614719919804,0.417135924907,-0.59840745081
patient_02,Right ILF,51,38.0,0.805691936201,1.21527719317,0.214165684728,0.0754387086345,0.600899307718,0.432109378428,0.117559328354
patient_02,Right ILF,52,36.0,0.801479149514,1.22460736694,0.227512149512,0.0683243311329,0.589915040801,0.44335083399,-0.0339559070572
patient_02,Right ILF,53,37.0,0.796702416397,1.22349749584,0.234021435059,0.0568562305598,0.583304876676,0.447183502874,-0.259385925499
patient_02,Right ILF,54,37.0,0.790946733431,1.21699372948,0.236854871754,0.0518520515799,0.577923235405,0.448591598108,-0.174565534218
patient_02,Right ILF,55,34.0,0.784411096753,1.2089638665,0.23795990094,0.0742688180948,0.572134711877,0.450733043864,-0.216564651205
patient_02,Right ILF,56,40.0,0.777502915978,1.19720918901,0.235967325883,0.0942758669621,0.567649779462,0.45135002392,0.0465675734417
patient_02,Right ILF,57,39.0,0.775257470033,1.18774082846,0.22978507808,0.0866800194589,0.569015790818,0.447442500604,-0.0872042490846
patient_02,Right ILF,58,39.0,0.776243926182,1.18508755452,0.224300438616,0.0685026981295,0.571822112012,0.444676576557,-0.206425731553
patient_02,Right ILF,59,42.0,0.777511707977,1.18731894247,0.221689084287,0.0551224513824,0.572608090732,0.445471656836,-0.324631703613
patient_02,Right ILF,60,38.0,0.78123699034,1.19664343293,0.221444367323,0.0488503564667,0.573533769044,0.449247558514,-0.353555989301
patient_02,Right ILF,61,39.0,0.789495011394,1.20558730577,0.216897037844,0.0470744542238,0.581448864207,0.447242082006,0.365265332229
patient_02,Right ILF,62,41.0,0.800206875599,1.2144525869,0.210582921626,0.0460602954926,0.593084019948,0.442124546906,0.249519482483
patient_02,Right ILF,63,39.0,0.810660343955,1.22618064259,0.206641354001,0.0588016614852,0.602900194637,0.439731635805,0.247486703765
patient_02,Right ILF,64,44.0,0.818844043692,1.23642523613,0.203584507647,0.087910276642,0.610053447474,0.439028610569,-0.307077623791
patient_02,Right ILF,65,40.0,0.822574799764,1.23453134587,0.197095477783,0.11180580085,0.616596526709,0.434450809899,-0.0126801662784
patient_02,Right ILF,66,41.0,0.824860993555,1.22028431995,0.184949053553,0.12039372537,0.627149330356,0.421478013096,0.870231312676
patient_02,Right ILF,67,38.0,0.82784519541,1.20524746339,0.173079412659,0.116331211192,0.639144061418,0.40679317186,0.0257461947637
patient_02,Right ILF,68,39.0,0.833417598283,1.19955260186,0.166058699265,0.0911520422906,0.650350096496,0.396053892494,0.0290464227492
patient_02,Right ILF,69,41.0,0.841482090847,1.19984798417,0.161836669591,0.0684210987666,0.662299144183,0.386524963536,0.237916359449
patient_02,Right ILF,70,46.0,0.848016221692,1.19964061606,0.15970538064,0.0589507939458,0.672204024507,0.377412398209,-0.321664356775
patient_02,Right ILF,71,40.0,0.854194774694,1.20326454614,0.160887757778,0.0617303179978,0.67965988897,0.370801143905,-0.308651758968
patient_02,Right ILF,72,40.0,0.860943192121,1.21054408342,0.163128085452,0.0804398784855,0.686142746469,0.366244734878,-0.296292626252
patient_02,Right ILF,73,40.0,0.869257894851,1.21352312096,0.15935526752,0.0908748284692,0.697125281799,0.357075126968,-0.280998649022
patient_02,Right ILF,74,44.0,0.87478932419,1.21000442137,0.152359525273,0.0876417689891,0.7071817756,0.346778881755,-0.295317555341
patient_02,Right ILF,75,42.0,0.878596155907,1.20300825023,0.143628957193,0.0745441826873,0.716390108748,0.336512522565,-0.0965461576575
patient_02,Right ILF,76,38.0,0.882263686714,1.19917245454,0.136720119387,0.0606673582778,0.723809302803,0.329570738472,0.0735955930597
patient_02,Right ILF,77,44.0,0.887857112679,1.19613675479,0.128636380314,0.0731396511632,0.733717291621,0.321996942773,0.229877989679
patient_02,Right ILF,78,38.0,0.894599409482,1.19560910052,0.122444476887,0.107881081052,0.744094563965,0.314991072893,0.133667810074
patient_02,Right ILF,79,46.0,0.901460631248,1.19967362041,0.120857040516,0.109604955025,0.752354136668,0.310036031107,0.0975252029621
patient_02,Right ILF,80,44.0,0.90797653723,1.2051105655,0.121416308858,0.0753232415316,0.759409523097,0.306202733201,0.58368597683
patient_02,Right ILF,81,43.0,0.915115100273,1.20988658302,0.120820497429,0.077407985506,0.767729358902,0.301826609225,-0.0237879027597
patient_02,Right ILF,82,42.0,0.922532274601,1.21202531038,0.118279900753,0.0833020502161,0.77778575671,0.295745351908,0.262800745372
patient_02,Right ILF,83,44.0,0.926608838662,1.20769163543,0.113574387456,0.10255169952,0.786067440277,0.289410152185,0.204215961146
patient_02,Right ILF,84,45.0,0.92706463245,1.1989005619,0.108725474383,0.151797115612,0.791146667726,0.282050455823,0.0705075459983
patient_02,Right ILF,85,41.0,0.925127079003,1.19098685642,0.106802447803,0.164113533626,0.792197190295,0.274839404924,0.157790043091
patient_02,Right ILF,86,44.0,0.920947102742,1.18320666648,0.106661848365,0.130256199681,0.789817320873,0.269551460467,0.338676084607
patient_02,Right ILF,87,39.0,0.914963448146,1.17924317326,0.110386533068,0.110939976026,0.782823585592,0.269185118915,0.241628463248
patient_02,Right ILF,88,47.0,0.908431005709,1.17885164249,0.116825392065,0.129333972879,0.773220687319,0.272039175126,0.0176075898251
patient_02,Right ILF,89,39.0,0.903671993442,1.18353989787,0.125544984006,0.14053053724,0.763738041227,0.277393666516,0.00866534029931
patient_02,Right ILF,90,40.0,0.897759239417,1.18999577678,0.136676043685,0.1202302961,0.751640970735,0.286175999613,-0.00447067820141
patient_02,Right ILF,91,35.0,0.891262580159,1.19795179552,0.148743610034,0.0799560437693,0.737917972477,0.298179471511,-0.134879082522
patient_02,Right ILF,92,38.0,0.888220567501,1.20448430574,0.15626020897,0.0434867859802,0.730088698381,0.306112975672,-0.0577384381255
patient_02,Right ILF,93,37.0,0.888842339513,1.20933617935,0.1594843901,0.0304178698489,0.728595419595,0.309085539248,0.155341497109
patient_02,Right ILF,94,34.0,0.89063694124,1.21450831126,0.16158587606,0.0336522606961,0.728701256229,0.31146580242,0.369960428363
patient_02,Right ILF,95,40.0,0.892293788483,1.21972311567,0.163438395963,0.0378699182989,0.728579124891,0.314446962435,0.19248906007
patient_02,Right ILF,96,42.0,0.892585143414,1.21750027009,0.16175925311,0.047832825921,0.730127580076,0.312845621088,-0.0248091094689
patient_02,Right ILF,97,39.0,0.890534395681,1.20456958285,0.155955953841,0.0412014765154,0.733516802097,0.30427014656,-0.163838318409
patient_02,Right ILF,98,37.0,0.88713830154,1.1875863021,0.14825918973,0.150543466006,0.736914301263,0.293610201783,-0.114460999975
patient_02,Right ILF,99,43.0,0.883499804765,1.16928250155,0.139246867955,0.225104436484,0.740608456374,0.282335091494,-0.0147947207399
patient_02,Left SLF,0,102.0,0.786651697389,1.22468508565,0.23807181257,0.062491721036,0.567635003258,0.461658169524,0.0858378269468
patient_02,Left SLF,1,90.0,0.784754151018,1.22782776374,0.2407648053,0.0819303086166,0.563217344659,0.467342041362,0.0766645159507
patient_02,Left SLF,2,90.0,0.782418045296,1.23033625955,0.24385079868,0.0871226982762,0.55845893817,0.472901360483,0.040932115923
patient_02,Left SLF,3,96.0,0.779947984414,1.23129662835,0.246622609968,0.079267521678,0.554273662447,0.47720179422,-0.0702402726811
patient_02,Left SLF,4,101.0,0.777026122484,1.2304487335,0.249083887829,0.091054963222,0.550314816976,0.480462317963,0.016998858245
patient_02,Left SLF,5,91.0,0.774096939603,1.22987940385,0.251964243787,0.0955340877836,0.546205707478,0.483729197513,0.0953929828094
patient_02,Left SLF,6,90.0,0.771476016947,1.23131680567,0.255933624052,0.0753827972647,0.541555622586,0.488125074963,-0.210286843784
patient_02,Left SLF,7,92.0,0.769090031877,1.23466897497,0.260954734587,0.0483049744783,0.536300560328,0.493672383479,-0.102346130936
patient_02,Left SLF,8,95.0,0.766702899781,1.23884320504,0.266628239496,0.0314316003892,0.530632747149,0.499881586566,0.0725202381531
patient_02,Left SLF,9,94.0,0.764462721974,1.24343101222,0.272442096439,0.0214745357952,0.524978576851,0.506188001299,0.106283680324
patient_02,Left SLF,10,90.0,0.762573250748,1.24787679673,0.277696949808,0.0147481734745,0.519921477757,0.511926358408,-0.111797270929
patient_02,Left SLF,11,92.0,0.761645165547,1.2517564957,0.281540638033,0.0135764550068,0.516589500472,0.515969338499,-0.14475734247
patient_02,Left SLF,12,92.0,0.76180097636,1.25449483676,0.283243406519,0.0170937370075,0.515454046161,0.51773900899,-0.113374320091
patient_02,Left SLF,13,93.0,0.762859345837,1.25627973599,0.282937673923,0.0220954428826,0.516149150762,0.517601386094,-0.332385897198
patient_02,Left SLF,14,86.0,0.764163872787,1.25806457673,0.282092654179,0.026246073683,0.517213520815,0.517170575162,-0.462719914414
patient_02,Left SLF,15,81.0,0.765452248385,1.25959737619,0.280973230284,0.0292046760052,0.518379684485,0.516713379791,-0.429858874984
patient_02,Left SLF,16,91.0,0.766647562321,1.2611038725,0.279861489174,0.0313094665555,0.519419407231,0.516508116023,-0.331535483819
patient_02,Left SLF,17,89.0,0.767726986746,1.26226022152,0.278556169532,0.0336740277637,0.520460369358,0.516330708222,-0.206397405069
patient_02,Left SLF,18,86.0,0.768745375463,1.26328765748,0.277087060094,0.0353529195513,0.521474234454,0.516240433389,-0.0107818168973
patient_02,Left SLF,19,83.0,0.76991334892,1.26400395645,0.275146082314,0.0411725150709,0.522868045155,0.515881975577,-0.435104790616
patient_02,Left SLF,20,91.0,0.771067735876,1.26345250027,0.27234480152,0.0520347006372,0.524875353681,0.514784382507,-0.138039485465
patient_02,Left SLF,21,92.0,0.77234049789,1.26264941305,0.269129425135,0.0720824396239,0.52718604031,0.513486807321,-0.0362397747628
patient_02,Left SLF,22,84.0,0.773830469695,1.26099892097,0.264999315511,0.0976701126893,0.530246244056,0.511472000465,0.35371034966
patient_02,Left SLF,23,86.0,0.775236218245,1.25854197326,0.260375303185,0.123977255761,0.533583340739,0.509147728909,-0.0373950581252
patient_02,Left SLF,24,88.0,0.776499975706,1.25573711641,0.255673870864,0.136814892852,0.536881405354,0.506895501143,0.0031618644509
patient_02,Left SLF,25,98.0,0.777780203126,1.25286176933,0.250851483912,0.143346413054,0.540239420024,0.504647178367,0.0600377859059
patient_02,Left SLF,26,83.0,0.779010666707,1.25041967295,0.24631850619,0.151852530665,0.543306163587,0.502702356634,-0.0246620721146
patient_02,Left SLF,27,85.0,0.779892547071,1.2480831781,0.24235715048,0.160093976932,0.545797231558,0.501068088403,0.0129721066402
patient_02,Left SLF,28,85.0,0.780404373551,1.24549275652,0.238744503262,0.159948216174,0.547860182065,0.499371984967,0.0298605413324
patient_02,Left SLF,29,93.0,0.780310608303,1.24218450931,0.235507410725,0.146799074831,0.549373657801,0.497603606168,-0.000948877254678
patient_02,Left SLF,30,93.0,0.779255832206,1.23771732613,0.233049389412,0.12406686763,0.550025085244,0.495804563664,0.0993612214846
patient_02,Left SLF,31,84.0,0.778049680519,1.2335998494,0.231225674736,0.10152357932,0.550274596078,0.494384803494,0.022472261098
patient_02,Left SLF,32,87.0,0.776834315011,1.22941130848,0.229500703502,0.0782363189817,0.550545818279,0.492995096933,0.0223990691344
patient_02,Left SLF,33,94.0,0.775740153925,1.22593682295,0.22813423065,0.061712643782,0.550641819412,0.491987736336,-0.0371427133344
patient_02,Left SLF,34,87.0,0.774806224202,1.22311433613,0.227036160651,0.0536860547934,0.55065216824,0.491276485151,-0.0782239590276
patient_02,Left SLF,35,81.0,0.774052915708,1.22045664582,0.225882458425,0.0463773735481,0.550851050653,0.490429043704,-0.0650968247316
patient_02,Left SLF,36,81.0,0.773467485838,1.21739628321,0.224266785872,0.0422369939524,0.55150308715,0.489049827836,0.174063422889
patient_02,Left SLF,37,84.0,0.772975518975,1.21356757022,0.221997256448,0.0460360208792,0.552679493352,0.486895544022,0.216198765411
patient_02,Left SLF,38,83.0,0.772183834713,1.20847775212,0.218963044914,0.0513793495923,0.55403687601,0.484229040702,0.238896718409
patient_02,Left SLF,39,80.0,0.771128648869,1.20285909015,0.215685776801,0.050978684734,0.555263428229,0.481524981064,0.263703807722
patient_02,Left SLF,40,81.0,0.769883640569,1.19718398891,0.212490133295,0.050033010904,0.556233466399,0.479099097212,0.36130077206
patient_02,Left SLF,41,78.0,0.768544203482,1.19189086655,0.209650984324,0.0517923862596,0.556870871948,0.477177259847,0.048909493565
patient_02,Left SLF,42,85.0,0.767169749675,1.18697341425,0.207110470787,0.0469904531668,0.557267917388,0.475693072178,0.293186184384
patient_02,Left SLF,43,92.0,0.765849423661,1.18228294288,0.204663071722,0.0455377472327,0.55763266405,0.474412735408,-0.189424735442
patient_02,Left SLF,44,84.0,0.764682923758,1.17774843934,0.202205433697,0.0462600257942,0.558150165968,0.473076253932,0.190942941309
patient_02,Left SLF,45,78.0,0.764100641399,1.17324887397,0.199325932721,0.0443162032415,0.559526525115,0.470934847889,0.271166839015
patient_02,Left SLF,46,85.0,0.764252233829,1.16882596603,0.195926666466,0.0415378378676,0.561965367728,0.467782491127,0.447219540644
patient_02,Left SLF,47,88.0,0.764760659383,1.16460649264,0.192364263226,0.0405364507934,0.564837742755,0.464271759703,0.233980538796
patient_02,Left SLF,48,83.0,0.765380415215,1.16108367522,0.189244847539,0.0374668160066,0.567528785212,0.461090888195,0.0659009004901
patient_02,Left SLF,49,82.0,0.766200145165,1.15853239119,0.186635359995,0.0290847027108,0.570034022154,0.458366318211,0.052505252382
patient_02,Left SLF,50,80.0,0.767339793355,1.15708260747,0.184578286824,0.0228332943368,0.572468386296,0.455998119704,1.0776854976
patient_02,Left SLF,51,90.0,0.768605631969,1.15655691519,0.183142067246,0.0217315510059,0.574629990358,0.454091984981,-0.427809514618
patient_02,Left SLF,52,81.0,0.769442667818,1.15646588609,0.182530491256,0.0320876499347,0.575931058682,0.452957274632,-0.503602722794
patient_02,Left SLF,53,84.0,0.770221684694,1.15649030595,0.182196683416,0.0445014770589,0.577087374066,0.451841670243,-0.451582443764
patient_02,Left SLF,54,88.0,0.770844435039,1.15612719695,0.182023510283,0.0529877080204,0.578203054085,0.45016440612,-0.334750409951
patient_02,Left SLF,55,89.0,0.771189252445,1.15574828118,0.18229877741,0.0561176126753,0.578909738075,0.448462928884,-0.346584955104
patient_02,Left SLF,56,84.0,0.771233624222,1.15573672445,0.183108266011,0.052063578464,0.578982074106,0.447473936537,-0.423256806557
patient_02,Left SLF,57,85.0,0.770751355784,1.15610996202,0.184654057107,0.0478134947865,0.578072052669,0.447542095564,-0.329059423451
patient_02,Left SLF,58,80.0,0.769603908735,1.15570393538,0.186357302092,0.040117831499,0.57655389541,0.448083637383,-0.253965913671
patient_02,Left SLF,59,86.0,0.767779931362,1.15437635316,0.188098233894,0.0420651983193,0.574481720466,0.449052379996,-0.109239151716
patient_02,Left SLF,60,89.0,0.765620617289,1.1528119438,0.189890765955,0.0518609457918,0.572024954034,0.450542866398,-0.285430986305
patient_02,Left SLF,61,81.0,0.763328400269,1.15168983541,0.192073481187,0.0517564691927,0.5691476827,0.452693594551,-0.546005939098
patient_02,Left SLF,62,84.0,0.761339744925,1.15108198939,0.19431276384,0.0688981684528,0.566468622691,0.454785640995,-0.598316048517
patient_02,Left SLF,63,87.0,0.75999014665,1.151611618,0.196865306456,0.112323430416,0.564179410974,0.456792792694,-0.228129911404
patient_02,Left SLF,64,81.0,0.759731379943,1.15318608569,0.199175522447,0.102948519393,0.563004027069,0.457861571067,-0.219616080602
patient_02,Left SLF,65,85.0,0.760744351664,1.15573691585,0.20074721777,0.0559745389414,0.563248069569,0.457851282867,-0.406051770595
patient_02,Left SLF,66,75.0,0.762232377325,1.15882124827,0.202153219511,0.0367035217429,0.563937941851,0.457532361231,-0.529300605047
patient_02,Left SLF,67,80.0,0.76373906531,1.16194664125,0.203653218302,0.0311862223846,0.56463527734,0.45703791181,-0.492599601129
patient_02,Left SLF,68,84.0,0.764854119636,1.16355692232,0.204798869988,0.033724590599,0.565502718294,0.455645305858,-0.170828884553
patient_02,Left SLF,69,86.0,0.765943706462,1.16545165255,0.206275207967,0.0474467139759,0.56618973342,0.454408958404,-0.229539036531
patient_02,Left SLF,70,73.0,0.766845904044,1.16735757354,0.207897449694,0.0631082571155,0.566590069298,0.453437717404,-0.386675249865
patient_02,Left SLF,71,78.0,0.767823703882,1.16843375276,0.208841360097,0.0656055652193,0.56751867944,0.45170532216,-0.14610124942
patient_02,Left SLF,72,86.0,0.769012722797,1.1689878266,0.209121930332,0.067105551241,0.569025170897,0.449338673404,0.421993420316
patient_02,Left SLF,73,79.0,0.770294435074,1.16864376518,0.208560880438,0.0945398848226,0.571119770023,0.446230194588,0.25547547873
patient_02,Left SLF,74,70.0,0.771679767314,1.16718370586,0.207019010673,0.118768912704,0.573927798039,0.442104144068,0.0199563802174
patient_02,Left SLF,75,71.0,0.773190496285,1.16468625685,0.204649581819,0.115591035366,0.577442616003,0.436963113202,-0.104587080969
patient_02,Left SLF,76,81.0,0.774821387584,1.16120225995,0.201463171363,0.109347613934,0.5816309514,0.430846096399,-0.0917106325137
patient_02,Left SLF,77,78.0,0.776797995731,1.15726562047,0.197704843331,0.11084108768,0.586564183359,0.423800223532,0.0461136693135
patient_02,Left SLF,78,76.0,0.779401001276,1.15342067536,0.193468074168,0.109797903145,0.592391164235,0.41595974371,0.065509659143
patient_02,Left SLF,79,68.0,0.78281259687,1.14958747013,0.18816962555,0.0942231799188,0.599425160238,0.407401585928,-0.76146892296
patient_02,Left SLF,80,75.0,0.787016376318,1.1456577562,0.181581142442,0.0803022219146,0.607695686375,0.398171486542,0.328394208275
patient_02,Left SLF,81,83.0,0.791040507502,1.14102558793,0.174253835508,0.0662624564836,0.616047967288,0.389242217346,0.152650162227
patient_02,Left SLF,82,84.0,0.794712905617,1.13633982168,0.167029340394,0.0612654559396,0.623899447585,0.381168786615,-0.0945175013541
patient_02,Left SLF,83,73.0,0.797974441055,1.13248843421,0.160670145783,0.0595654665831,0.630717444477,0.374722770634,-0.770954906349
patient_02,Left SLF,84,78.0,0.800742251486,1.13025905647,0.15578373951,0.0506472272569,0.635983848991,0.370689352474,-0.233712582301
patient_02,Left SLF,85,81.0,0.802621633277,1.12980678041,0.152821177116,0.0259781660773,0.63902905971,0.369519082472,-1.61404428702
patient_02,Left SLF,86,77.0,0.803679906709,1.13105341094,0.151818894833,0.0243775917571,0.639993154596,0.370677551657,-0.900836587563
patient_02,Left SLF,87,70.0,0.804551079335,1.13414505766,0.15242547411,0.0257963905843,0.639754090173,0.373239432891,0.186058990497
patient_02,Left SLF,88,77.0,0.805301778433,1.13924894062,0.154627425293,0.0277347779702,0.638328197341,0.377257823742,0.406103562531
patient_02,Left SLF,89,82.0,0.805930317087,1.1458815905,0.158070985421,0.04073390902,0.63595468038,0.382478683139,0.0745813419288
patient_02,Left SLF,90,75.0,0.806247337949,1.15311801976,0.162301992845,0.0564704381763,0.632811997044,0.388503189543,-0.0294106295059
patient_02,Left SLF,91,63.0,0.806416413464,1.16051040214,0.166831614087,0.0704076113323,0.629369419124,0.3947956326,-0.0849506144635
patient_02,Left SLF,92,71.0,0.806724394953,1.16771481258,0.171175625586,0.0859895577503,0.626229186141,0.400703418181,-0.116636560521
patient_02,Left SLF,93,82.0,0.80703728537,1.17463091101,0.175213117964,0.103511626284,0.623240472548,0.406379447694,-0.0793140430001
patient_02,Left SLF,94,79.0,0.807157726411,1.18079530007,0.178822633653,0.116082993211,0.620338939579,0.411675791326,0.0590591002586
patient_02,Left SLF,95,77.0,0.807032342816,1.18589305753,0.18188922601,0.119527290163,0.617601985459,0.416393506236,0.351923009501
patient_02,Left SLF,96,63.0,0.806386947152,1.18774947084,0.183370530756,0.133377669619,0.61570568531,0.419134170291,0.410524712489
patient_02,Left SLF,97,69.0,0.804485213298,1.18404452902,0.182585459401,0.165121806689,0.614705555437,0.41878089951,0.0881199466687
patient_02,Left SLF,98,86.0,0.801517632058,1.17594426492,0.18011530715,0.129874715201,0.614304315629,0.416086096268,0.00719841788335
patient_02,Left SLF,99,80.0,0.798003820159,1.16604859956,0.177053429011,0.0866735805661,0.613981430458,0.412586123484,-0.00517745283355
patient_02,Right SLF,0,164.0,0.799579267344,1.24808711097,0.233760125686,0.0509524886196,0.575325345532,0.46987589496,-0.212194775292
patient_02,Right SLF,1,143.0,0.801331518225,1.25854002308,0.23877135477,0.0709450925849,0.572727265796,0.475319675307,-0.232869846689
patient_02,Right SLF,2,143.0,0.803058722711,1.26867455176,0.24352705083,0.083406970878,0.570250808188,0.480478738775,-0.276765325398
patient_02,Right SLF,3,157.0,0.804667847339,1.27785447853,0.247698312122,0.0731531412455,0.568074531743,0.48503410613,-0.220546194676
patient_02,Right SLF,4,146.0,0.805708428871,1.28488490003,0.250991613718,0.0613346409347,0.566120193291,0.488726405459,-0.121977425461
patient_02,Right SLF,5,147.0,0.806068400741,1.28951918795,0.253361952034,0.055091139585,0.564343007137,0.491616567892,-0.160636658587
patient_02,Right SLF,6,138.0,0.806095314152,1.2935336453,0.255742371958,0.0609472709651,0.562376148579,0.494489762212,-0.259737936763
patient_02,Right SLF,7,141.0,0.80588285836,1.29718744415,0.258200121583,0.0712537319537,0.560230565467,0.497412643703,-0.0597754561203
patient_02,Right SLF,8,138.0,0.805606317759,1.30108447952,0.260965760871,0.0694293423669,0.557867236881,0.500578741893,-0.0630829042449
patient_02,Right SLF,9,137.0,0.8053343243,1.30508495409,0.263898242009,0.0605045664765,0.555459009406,0.503771216965,0.0329988566635
patient_02,Right SLF,10,137.0,0.805015086962,1.30893801742,0.266789891003,0.0541798347175,0.553053621733,0.506925025724,-0.701339961002
patient_02,Right SLF,11,143.0,0.804665132185,1.31226758455,0.269352830812,0.060886323438,0.550863906,0.509735643789,-0.200098092193
patient_02,Right SLF,12,128.0,0.804210045295,1.31391872227,0.270912306442,0.0571908019057,0.549355706808,0.511437839075,0.198068399003
patient_02,Right SLF,13,123.0,0.803699383744,1.31309555625,0.271005265068,0.0618144700314,0.549001297492,0.511393168076,-0.276012748123
patient_02,Right SLF,14,134.0,0.80327578834,1.311041334,0.270337981942,0.0582856953321,0.549393015513,0.510313167395,-0.223702043895
patient_02,Right SLF,15,134.0,0.803022662685,1.30849945355,0.269275974215,0.0448439533164,0.550284267254,0.508646339883,-0.756685568111
patient_02,Right SLF,16,130.0,0.802874917669,1.30602304075,0.268184580816,0.0480761889061,0.551300856131,0.506896709176,-0.38610550223
patient_02,Right SLF,17,125.0,0.80279008545,1.30393118765,0.267286097038,0.0592031307636,0.552219534349,0.505352165696,-0.341055099321
patient_02,Right SLF,18,129.0,0.802762238629,1.3024782436,0.266779003302,0.0611833699038,0.552904236142,0.50420194101,-0.109770214536
patient_02,Right SLF,19,126.0,0.802801902807,1.3020460452,0.266927596101,0.0560009154012,0.553179831612,0.503707939079,0.304954434225
patient_02,Right SLF,20,131.0,0.802922569206,1.30320577114,0.268108101737,0.0593619816585,0.552780968239,0.504322343911,0.444993391953
patient_02,Right SLF,21,121.0,0.803219171569,1.30622457962,0.270351615046,0.0456362455691,0.551716467545,0.506103153829,1.08048279499
